date,id_compteur,nb_passages
2025-07-30,300028650,967
2025-07-30,ZLT24020668,621
2025-07-30,ZLT24020669,702
2025-07-31,100001753,2457
2025-07-31,100003032,8120
2025-07-31,100003040,0
2025-07-31,100003041,3320
2025-07-31,100003042,2889
2025-07-31,100004575,0
2025-07-31,100011783,2235
2025-07-31,100012217,3292
2025-07-31,100012218,1155
2025-07-31,100017441,4094
2025-07-31,100025474,5944
2025-07-31,100035408,0
2025-07-31,100035409,9
2025-07-31,100041114,1554
2025-07-31,100047030,1766
2025-07-31,100052600,3781
2025-07-31,100052602,48
2025-07-31,100052603,2432
2025-07-31,100052605,866
2025-07-31,100053055,326
2025-07-31,100053059,355
2025-07-31,100053210,737
2025-07-31,100054073,575
2025-07-31,100055268,2145
2025-07-31,100056188,5560
2025-07-31,300014985,5155
2025-07-31,300014986,4471
2025-07-31,300014993,1597
2025-07-31,300014994,0
2025-07-31,300014995,5337
2025-07-31,300014996,4459
2025-07-31,300020478,2845
2025-07-31,300020679,3766
2025-07-31,300020816,3048
2025-07-31,300020817,2473
2025-07-31,300021685,488
2025-07-31,300028650,864
2025-07-31,ZLT24020668,695
2025-07-31,ZLT24020669,714
2025-08-01,100001753,1850
2025-08-01,100003032,6432
2025-08-01,100003040,0
2025-08-01,100003041,3610
2025-08-01,100003042,2294
2025-08-01,100004575,0
2025-08-01,100011783,2058
2025-08-01,100012217,3316
2025-08-01,100012218,1223
2025-08-01,100017441,3076
2025-08-01,100017523,781
2025-08-01,100025474,6019
2025-08-01,100035408,0
2025-08-01,100035409,20
2025-08-01,100041114,1803
2025-08-01,100047030,1306
2025-08-01,100052600,3816
2025-08-01,100052602,66
2025-08-01,100052603,2057
2025-08-01,100052605,792
2025-08-01,100052606,706
2025-08-01,100053055,247
2025-08-01,100053059,377
2025-08-01,100053210,723
2025-08-01,100054073,509
2025-08-01,100055268,2416
2025-08-01,100056188,3695
2025-08-01,300014985,4389
2025-08-01,300014986,3982
2025-08-01,300014993,1519
2025-08-01,300014994,0
2025-08-01,300014995,4636
2025-08-01,300014996,3883
2025-08-01,300020478,2483
2025-08-01,300020679,3775
2025-08-01,300020816,2717
2025-08-01,300020817,2321
2025-08-01,300021685,570
2025-08-01,300028650,905
2025-08-01,ZLT24020668,808
2025-08-01,ZLT24020669,818
2025-08-02,100001753,1735
2025-08-02,100003032,6339
2025-08-02,100003040,0
2025-08-02,100003041,2649
2025-08-02,100003042,1964
2025-08-02,100004575,0
2025-08-02,100011783,1659
2025-08-02,100012217,3279
2025-08-02,100012218,1122
2025-08-02,100017441,2421
2025-08-02,100017523,1137
2025-08-02,100025474,5283
2025-08-02,100035408,0
2025-08-02,100035409,24
2025-08-02,100041114,2033
2025-08-02,100047030,1100
2025-08-02,100052600,3488
2025-08-02,100052602,102
2025-08-02,100052603,1859
2025-08-02,100052605,979
2025-08-02,100052606,570
2025-08-02,100053055,206
2025-08-02,100053059,296
2025-08-02,100053210,611
2025-08-02,100054073,366
2025-08-02,100055268,2358
2025-08-02,100056188,3319
2025-08-02,300014985,3831
2025-08-02,300014986,3580
2025-08-02,300014993,1447
2025-08-02,300014994,0
2025-08-02,300014995,4378
2025-08-02,300014996,3367
2025-08-02,300020478,2046
2025-08-02,300020679,2902
2025-08-02,300020816,2391
2025-08-02,300020817,2133
2025-08-02,300021685,783
2025-08-02,300028650,786
2025-08-02,ZLT24020668,614
2025-08-02,ZLT24020669,706
2025-08-03,100001753,1348
2025-08-03,100003032,5142
2025-08-03,100003040,0
2025-08-03,100003041,2291
2025-08-03,100003042,1643
2025-08-03,100004575,0
2025-08-03,100011783,1426
2025-08-03,100012217,2778
2025-08-03,100012218,881
2025-08-03,100017441,1989
2025-08-03,100017523,890
2025-08-03,100025474,4851
2025-08-03,100035408,0
2025-08-03,100035409,23
2025-08-03,100041114,1753
2025-08-03,100047030,982
2025-08-03,100052600,2713
2025-08-03,100052602,82
2025-08-03,100052603,1607
2025-08-03,100052605,812
2025-08-03,100052606,469
2025-08-03,100053055,177
2025-08-03,100053059,267
2025-08-03,100053210,515
2025-08-03,100054073,293
2025-08-03,100055268,1631
2025-08-03,100056188,2889
2025-08-03,300014985,3242
2025-08-03,300014986,2851
2025-08-03,300014993,1213
2025-08-03,300014994,0
2025-08-03,300014995,3563
2025-08-03,300014996,2785
2025-08-03,300020478,1660
2025-08-03,300020679,2620
2025-08-03,300020816,2067
2025-08-03,300020817,1718
2025-08-03,300021685,510
2025-08-03,300028650,713
2025-08-03,ZLT24020668,479
2025-08-03,ZLT24020669,569
2025-08-04,100001753,1630
2025-08-04,100003032,5255
2025-08-04,100003040,0
2025-08-04,100003041,3827
2025-08-04,100003042,2354
2025-08-04,100004575,0
2025-08-04,100011783,1696
2025-08-04,100012217,2787
2025-08-04,100012218,988
2025-08-04,100017441,3238
2025-08-04,100017523,591
2025-08-04,100025474,5176
2025-08-04,100035408,0
2025-08-04,100035409,23
2025-08-04,100041114,1199
2025-08-04,100047030,1231
2025-08-04,100052600,2955
2025-08-04,100052602,65
2025-08-04,100052603,1883
2025-08-04,100052605,587
2025-08-04,100052606,610
2025-08-04,100053055,237
2025-08-04,100053059,352
2025-08-04,100053210,617
2025-08-04,100054073,502
2025-08-04,100055268,1792
2025-08-04,100056188,3124
2025-08-04,300014985,3640
2025-08-04,300014986,3425
2025-08-04,300014993,1269
2025-08-04,300014994,0
2025-08-04,300014995,4140
2025-08-04,300014996,3163
2025-08-04,300020478,2339
2025-08-04,300020679,3313
2025-08-04,300020816,2228
2025-08-04,300020817,1981
2025-08-04,300021685,372
2025-08-04,300028650,857
2025-08-04,ZLT24020668,595
2025-08-04,ZLT24020669,637
2025-08-05,100001753,2169
2025-08-05,100003032,7006
2025-08-05,100003040,0
2025-08-05,100003041,4503
2025-08-05,100003042,3085
2025-08-05,100004575,0
2025-08-05,100011783,2251
2025-08-05,100012217,3381
2025-08-05,100012218,1290
2025-08-05,100017441,4284
2025-08-05,100017523,714
2025-08-05,100025474,6670
2025-08-05,100035408,0
2025-08-05,100035409,14
2025-08-05,100041114,1698
2025-08-05,100047030,1555
2025-08-05,100052600,3827
2025-08-05,100052602,66
2025-08-05,100052603,2384
2025-08-05,100052605,840
2025-08-05,100052606,759
2025-08-05,100053055,313
2025-08-05,100053059,339
2025-08-05,100053210,792
2025-08-05,100054073,558
2025-08-05,100055268,2424
2025-08-05,100056188,3975
2025-08-05,300014985,4975
2025-08-05,300014986,4465
2025-08-05,300014993,1656
2025-08-05,300014994,0
2025-08-05,300014995,5179
2025-08-05,300014996,4282
2025-08-05,300020478,3231
2025-08-05,300020679,4024
2025-08-05,300020816,2937
2025-08-05,300020817,2603
2025-08-05,300021685,606
2025-08-05,300028650,958
2025-08-05,ZLT24020668,746
2025-08-05,ZLT24020669,757
2025-08-06,100001753,2161
2025-08-06,100003032,7214
2025-08-06,100003040,0
2025-08-06,100003041,3752
2025-08-06,100003042,2953
2025-08-06,100004575,0
2025-08-06,100011783,2298
2025-08-06,100012217,3250
2025-08-06,100012218,1317
2025-08-06,100017441,4229
2025-08-06,100017523,766
2025-08-06,100025474,6299
2025-08-06,100035408,0
2025-08-06,100035409,22
2025-08-06,100041114,1792
2025-08-06,100047030,1577
2025-08-06,100052600,3827
2025-08-06,100052602,59
2025-08-06,100052603,2221
2025-08-06,100052605,813
2025-08-06,100052606,840
2025-08-06,100053055,316
2025-08-06,100053059,381
2025-08-06,100053210,786
2025-08-06,100054073,582
2025-08-06,100055268,2257
2025-08-06,100056188,4042
2025-08-06,300014985,5037
2025-08-06,300014986,4496
2025-08-06,300014993,1686
2025-08-06,300014994,0
2025-08-06,300014995,5351
2025-08-06,300014996,4371
2025-08-06,300020478,3131
2025-08-06,300020679,4045
2025-08-06,300020816,3045
2025-08-06,300020817,2511
2025-08-06,300021685,586
2025-08-06,300028650,974
2025-08-06,ZLT24020668,748
2025-08-06,ZLT24020669,780
2025-08-07,100001753,2211
2025-08-07,100003032,6965
2025-08-07,100003040,0
2025-08-07,100003041,3500
2025-08-07,100003042,2948
2025-08-07,100004575,0
2025-08-07,100011783,2208
2025-08-07,100012217,3133
2025-08-07,100012218,1264
2025-08-07,100017441,4140
2025-08-07,100017523,687
2025-08-07,100025474,6084
2025-08-07,100035408,0
2025-08-07,100035409,13
2025-08-07,100041114,1559
2025-08-07,100047030,1592
2025-08-07,100052600,4403
2025-08-07,100052602,70
2025-08-07,100052603,2159
2025-08-07,100052605,759
2025-08-07,100052606,830
2025-08-07,100053055,311
2025-08-07,100053059,356
2025-08-07,100053210,712
2025-08-07,100054073,619
2025-08-07,100055268,2758
2025-08-07,100056188,4036
2025-08-07,300014985,4821
2025-08-07,300014986,4237
2025-08-07,300014993,1653
2025-08-07,300014994,0
2025-08-07,300014995,5112
2025-08-07,300014996,4230
2025-08-07,300020478,2944
2025-08-07,300020679,4240
2025-08-07,300020816,2886
2025-08-07,300020817,2498
2025-08-07,300021685,515
2025-08-07,300028650,1004
2025-08-07,ZLT24020668,729
2025-08-07,ZLT24020669,759
2025-08-08,100001753,1891
2025-08-08,100003032,6042
2025-08-08,100003040,0
2025-08-08,100003041,2699
2025-08-08,100003042,2370
2025-08-08,100004575,0
2025-08-08,100011783,1852
2025-08-08,100012217,3064
2025-08-08,100012218,1137
2025-08-08,100017441,3103
2025-08-08,100017523,665
2025-08-08,100025474,4995
2025-08-08,100035408,0
2025-08-08,100035409,24
2025-08-08,100041114,1493
2025-08-08,100047030,1336
2025-08-08,100052600,3407
2025-08-08,100052602,311
2025-08-08,100052603,1807
2025-08-08,100052605,607
2025-08-08,100052606,709
2025-08-08,100053055,247
2025-08-08,100053059,360
2025-08-08,100053210,706
2025-08-08,100054073,550
2025-08-08,100055268,2083
2025-08-08,100056188,3523
2025-08-08,300014985,4175
2025-08-08,300014986,3510
2025-08-08,300014993,1382
2025-08-08,300014994,0
2025-08-08,300014995,4706
2025-08-08,300014996,3518
2025-08-08,300020478,2534
2025-08-08,300020679,3597
2025-08-08,300020816,2378
2025-08-08,300020817,2016
2025-08-08,300021685,488
2025-08-08,300028650,813
2025-08-08,ZLT24020668,690
2025-08-08,ZLT24020669,758
2025-08-09,100001753,1673
2025-08-09,100003032,6134
2025-08-09,100003040,0
2025-08-09,100003041,2035
2025-08-09,100003042,1862
2025-08-09,100004575,0
2025-08-09,100011783,1532
2025-08-09,100012217,2890
2025-08-09,100012218,1060
2025-08-09,100017441,2251
2025-08-09,100017523,613
2025-08-09,100025474,5251
2025-08-09,100035408,0
2025-08-09,100035409,4
2025-08-09,100041114,1764
2025-08-09,100047030,1103
2025-08-09,100052600,3349
2025-08-09,100052602,468
2025-08-09,100052603,1621
2025-08-09,100052605,804
2025-08-09,100052606,656
2025-08-09,100053055,232
2025-08-09,100053059,287
2025-08-09,100053210,569
2025-08-09,100054073,368
2025-08-09,100055268,2082
2025-08-09,100056188,3314
2025-08-09,300014985,3551
2025-08-09,300014986,3225
2025-08-09,300014993,1245
2025-08-09,300014994,0
2025-08-09,300014995,4326
2025-08-09,300014996,3352
2025-08-09,300020478,1903
2025-08-09,300020679,2851
2025-08-09,300020816,2138
2025-08-09,300020817,1869
2025-08-09,300021685,612
2025-08-09,300028650,744
2025-08-09,ZLT24020668,560
2025-08-09,ZLT24020669,573
2025-08-10,100001753,1511
2025-08-10,100003032,4910
2025-08-10,100003040,0
2025-08-10,100003041,2006
2025-08-10,100003042,1567
2025-08-10,100004575,0
2025-08-10,100011783,1376
2025-08-10,100012217,2529
2025-08-10,100012218,899
2025-08-10,100017441,2042
2025-08-10,100017523,663
2025-08-10,100025474,4563
2025-08-10,100035408,0
2025-08-10,100035409,12
2025-08-10,100041114,1543
2025-08-10,100047030,1073
2025-08-10,100052600,2804
2025-08-10,100052602,425
2025-08-10,100052603,1365
2025-08-10,100052605,655
2025-08-10,100052606,594
2025-08-10,100053055,162
2025-08-10,100053059,277
2025-08-10,100053210,503
2025-08-10,100054073,301
2025-08-10,100055268,1862
2025-08-10,100056188,3129
2025-08-10,300014985,2948
2025-08-10,300014986,2737
2025-08-10,300014993,1004
2025-08-10,300014994,0
2025-08-10,300014995,3934
2025-08-10,300014996,2883
2025-08-10,300020478,1635
2025-08-10,300020679,2393
2025-08-10,300020816,1670
2025-08-10,300020817,1504
2025-08-10,300021685,567
2025-08-10,300028650,624
2025-08-10,ZLT24020668,608
2025-08-10,ZLT24020669,645
2025-08-11,100001753,1720
2025-08-11,100003032,5008
2025-08-11,100003040,0
2025-08-11,100003041,3122
2025-08-11,100003042,2284
2025-08-11,100004575,0
2025-08-11,100011783,1706
2025-08-11,100012217,2625
2025-08-11,100012218,911
2025-08-11,100017441,3245
2025-08-11,100017523,699
2025-08-11,100025474,5239
2025-08-11,100035408,0
2025-08-11,100035409,11
2025-08-11,100041114,1126
2025-08-11,100047030,1109
2025-08-11,100052600,2915
2025-08-11,100052602,272
2025-08-11,100052603,1927
2025-08-11,100052605,561
2025-08-11,100052606,687
2025-08-11,100053055,257
2025-08-11,100053059,358
2025-08-11,100053210,637
2025-08-11,100054073,459
2025-08-11,100055268,1676
2025-08-11,100056188,2899
2025-08-11,300014985,3540
2025-08-11,300014986,3097
2025-08-11,300014993,1294
2025-08-11,300014994,0
2025-08-11,300014995,3775
2025-08-11,300014996,3091
2025-08-11,300020478,2308
2025-08-11,300020679,3168
2025-08-11,300020816,2158
2025-08-11,300020817,1858
2025-08-11,300021685,349
2025-08-11,300028650,785
2025-08-11,ZLT24020668,630
2025-08-11,ZLT24020669,639
2025-08-12,100001753,1870
2025-08-12,100003032,5836
2025-08-12,100003040,0
2025-08-12,100003041,3359
2025-08-12,100003042,2653
2025-08-12,100004575,0
2025-08-12,100007390,1005
2025-08-12,100011783,1977
2025-08-12,100012217,2734
2025-08-12,100012218,1001
2025-08-12,100017441,3891
2025-08-12,100017523,709
2025-08-12,100025474,110
2025-08-12,100035408,0
2025-08-12,100035409,12
2025-08-12,100041114,1206
2025-08-12,100047030,1357
2025-08-12,100052600,3358
2025-08-12,100052602,365
2025-08-12,100052603,2307
2025-08-12,100052605,542
2025-08-12,100052606,703
2025-08-12,100053055,258
2025-08-12,100053059,356
2025-08-12,100053210,648
2025-08-12,100054073,502
2025-08-12,100055268,1961
2025-08-12,100056188,3278
2025-08-12,300014985,4218
2025-08-12,300014986,3741
2025-08-12,300014993,1404
2025-08-12,300014994,0
2025-08-12,300014995,4890
2025-08-12,300014996,3657
2025-08-12,300020478,2764
2025-08-12,300020679,3629
2025-08-12,300020816,2583
2025-08-12,300020817,2102
2025-08-12,300021685,452
2025-08-12,300028650,916
2025-08-12,ZLT24020668,666
2025-08-12,ZLT24020669,639
2025-08-13,100001753,1572
2025-08-13,100003032,4906
2025-08-13,100003040,0
2025-08-13,100003041,2746
2025-08-13,100003042,2160
2025-08-13,100004575,0
2025-08-13,100007390,1396
2025-08-13,100011783,1565
2025-08-13,100012217,2388
2025-08-13,100012218,875
2025-08-13,100017441,3268
2025-08-13,100017523,558
2025-08-13,100035408,0
2025-08-13,100035409,13
2025-08-13,100041114,775
2025-08-13,100047030,1173
2025-08-13,100052600,3206
2025-08-13,100052602,169
2025-08-13,100052603,1808
2025-08-13,100052605,378
2025-08-13,100052606,626
2025-08-13,100053055,212
2025-08-13,100053059,288
2025-08-13,100053210,505
2025-08-13,100054073,445
2025-08-13,100055268,2054
2025-08-13,100056188,2821
2025-08-13,300014985,3535
2025-08-13,300014986,3146
2025-08-13,300014993,1101
2025-08-13,300014994,0
2025-08-13,300014995,4385
2025-08-13,300014996,3070
2025-08-13,300020478,2172
2025-08-13,300020679,3130
2025-08-13,300020816,1994
2025-08-13,300020817,1769
2025-08-13,300021685,270
2025-08-13,300028650,737
2025-08-13,ZLT24020668,571
2025-08-13,ZLT24020669,620
2025-08-14,100001753,2144
2025-08-14,100003032,7144
2025-08-14,100003040,0
2025-08-14,100003041,3283
2025-08-14,100003042,2734
2025-08-14,100004575,0
2025-08-14,100007390,1606
2025-08-14,100011783,2316
2025-08-14,100012217,3133
2025-08-14,100012218,1220
2025-08-14,100017441,4123
2025-08-14,100017523,709
2025-08-14,100035408,0
2025-08-14,100035409,24
2025-08-14,100041114,1719
2025-08-14,100047030,1554
2025-08-14,100052600,3851
2025-08-14,100052602,463
2025-08-14,100052603,2615
2025-08-14,100052605,748
2025-08-14,100052606,796
2025-08-14,100053055,290
2025-08-14,100053059,370
2025-08-14,100053210,685
2025-08-14,100054073,531
2025-08-14,100055268,2199
2025-08-14,100056188,3664
2025-08-14,300014985,4821
2025-08-14,300014986,4322
2025-08-14,300014993,1664
2025-08-14,300014994,0
2025-08-14,300014995,7414
2025-08-14,300014996,4003
2025-08-14,300020478,2948
2025-08-14,300020679,4014
2025-08-14,300020816,2909
2025-08-14,300020817,2573
2025-08-14,300021685,578
2025-08-14,300028650,1018
2025-08-14,ZLT24020668,757
2025-08-14,ZLT24020669,779
2025-08-15,100001753,1830
2025-08-15,100003032,6395
2025-08-15,100003040,0
2025-08-15,100003041,2916
2025-08-15,100003042,2371
2025-08-15,100004575,0
2025-08-15,100007390,1535
2025-08-15,100011783,2005
2025-08-15,100012217,3413
2025-08-15,100012218,1085
2025-08-15,100017441,3121
2025-08-15,100017523,569
2025-08-15,100035408,0
2025-08-15,100035409,20
2025-08-15,100041114,1740
2025-08-15,100047030,1238
2025-08-15,100052600,3586
2025-08-15,100052602,429
2025-08-15,100052603,2258
2025-08-15,100052605,757
2025-08-15,100052606,691
2025-08-15,100053055,268
2025-08-15,100053059,351
2025-08-15,100053210,641
2025-08-15,100054073,520
2025-08-15,100055268,2086
2025-08-15,100056188,3596
2025-08-15,300014985,4331
2025-08-15,300014986,3807
2025-08-15,300014993,1520
2025-08-15,300014994,0
2025-08-15,300014995,6810
2025-08-15,300014996,3092
2025-08-15,300020478,2658
2025-08-15,300020679,3986
2025-08-15,300020816,2542
2025-08-15,300020817,2263
2025-08-15,300021685,516
2025-08-15,300028650,823
2025-08-15,ZLT24020668,721
2025-08-15,ZLT24020669,770
2025-08-16,100001753,1535
2025-08-16,100003032,6460
2025-08-16,100003040,0
2025-08-16,100003041,2147
2025-08-16,100003042,1925
2025-08-16,100004575,0
2025-08-16,100007390,1301
2025-08-16,100011783,1572
2025-08-16,100012217,3121
2025-08-16,100012218,1014
2025-08-16,100017441,2358
2025-08-16,100017523,674
2025-08-16,100035408,0
2025-08-16,100035409,13
2025-08-16,100041114,2215
2025-08-16,100047030,1138
2025-08-16,100052600,3418
2025-08-16,100052602,643
2025-08-16,100052603,1844
2025-08-16,100052605,840
2025-08-16,100052606,544
2025-08-16,100053055,220
2025-08-16,100053059,283
2025-08-16,100053210,639
2025-08-16,100054073,386
2025-08-16,100055268,2205
2025-08-16,100056188,3156
2025-08-16,300014985,3903
2025-08-16,300014986,3276
2025-08-16,300014993,1493
2025-08-16,300014994,0
2025-08-16,300014995,6260
2025-08-16,300014996,3561
2025-08-16,300020478,2051
2025-08-16,300020679,3447
2025-08-16,300020816,2286
2025-08-16,300020817,1887
2025-08-16,300021685,811
2025-08-16,300028650,719
2025-08-16,ZLT24020668,613
2025-08-16,ZLT24020669,655
2025-08-17,100001753,660
2025-08-17,100003032,2814
2025-08-17,100003040,0
2025-08-17,100003041,1225
2025-08-17,100003042,979
2025-08-17,100004575,0
2025-08-17,100007390,862
2025-08-17,100011783,839
2025-08-17,100012217,1664
2025-08-17,100012218,428
2025-08-17,100017441,1296
2025-08-17,100017523,254
2025-08-17,100035408,0
2025-08-17,100035409,6
2025-08-17,100041114,765
2025-08-17,100047030,630
2025-08-17,100052600,1493
2025-08-17,100052602,145
2025-08-17,100052603,742
2025-08-17,100052605,283
2025-08-17,100052606,313
2025-08-17,100053055,76
2025-08-17,100053059,156
2025-08-17,100053210,299
2025-08-17,100054073,190
2025-08-17,100055268,830
2025-08-17,100056188,1675
2025-08-17,300014985,1848
2025-08-17,300014986,1695
2025-08-17,300014993,568
2025-08-17,300014994,0
2025-08-17,300014995,3393
2025-08-17,300014996,1586
2025-08-17,300020478,1162
2025-08-17,300020679,1911
2025-08-17,300020816,1055
2025-08-17,300020817,949
2025-08-17,300021685,195
2025-08-17,300028650,375
2025-08-17,ZLT24020668,330
2025-08-17,ZLT24020669,338
2025-08-18,100001753,1806
2025-08-18,100003032,5643
2025-08-18,100003040,0
2025-08-18,100003041,3595
2025-08-18,100003042,2561
2025-08-18,100004575,0
2025-08-18,100007390,1528
2025-08-18,100011783,2048
2025-08-18,100012217,2998
2025-08-18,100012218,947
2025-08-18,100017441,3692
2025-08-18,100017523,482
2025-08-18,100035408,0
2025-08-18,100035409,12
2025-08-18,100041114,1571
2025-08-18,100047030,1213
2025-08-18,100052600,3568
2025-08-18,100052602,477
2025-08-18,100052603,1836
2025-08-18,100052605,739
2025-08-18,100052606,693
2025-08-18,100053055,324
2025-08-18,100053059,309
2025-08-18,100053210,757
2025-08-18,100054073,423
2025-08-18,100055268,2132
2025-08-18,100056188,3207
2025-08-18,300014985,4068
2025-08-18,300014986,3587
2025-08-18,300014993,1534
2025-08-18,300014994,0
2025-08-18,300014995,5404
2025-08-18,300014996,3467
2025-08-18,300020478,2765
2025-08-18,300020679,4320
2025-08-18,300020816,2444
2025-08-18,300020817,2098
2025-08-18,300021685,544
2025-08-18,300028650,844
2025-08-18,ZLT24020668,679
2025-08-18,ZLT24020669,681
2025-08-19,100001753,2003
2025-08-19,100003032,6674
2025-08-19,100003040,0
2025-08-19,100003041,3812
2025-08-19,100003042,2923
2025-08-19,100004575,0
2025-08-19,100007390,1565
2025-08-19,100011783,2169
2025-08-19,100012217,3155
2025-08-19,100012218,1017
2025-08-19,100017441,4197
2025-08-19,100017523,281
2025-08-19,100035408,0
2025-08-19,100035409,20
2025-08-19,100041114,1308
2025-08-19,100047030,1523
2025-08-19,100052600,3648
2025-08-19,100052602,401
2025-08-19,100052603,2040
2025-08-19,100052605,668
2025-08-19,100052606,746
2025-08-19,100053055,320
2025-08-19,100053059,331
2025-08-19,100053210,622
2025-08-19,100054073,494
2025-08-19,100055268,2091
2025-08-19,100056188,3819
2025-08-19,300014985,4457
2025-08-19,300014986,4012
2025-08-19,300014993,1599
2025-08-19,300014994,0
2025-08-19,300014995,6378
2025-08-19,300014996,4018
2025-08-19,300020478,3051
2025-08-19,300020679,4623
2025-08-19,300020816,2595
2025-08-19,300020817,2289
2025-08-19,300021685,484
2025-08-19,300028650,876
2025-08-19,ZLT24020668,742
2025-08-19,ZLT24020669,709
2025-08-20,100001753,1854
2025-08-20,100003032,6721
2025-08-20,100003040,0
2025-08-20,100003041,3687
2025-08-20,100003042,2971
2025-08-20,100004575,0
2025-08-20,100007390,1576
2025-08-20,100011783,2372
2025-08-20,100012217,3217
2025-08-20,100012218,1065
2025-08-20,100017441,4060
2025-08-20,100017523,14
2025-08-20,100035408,0
2025-08-20,100035409,25
2025-08-20,100041114,1214
2025-08-20,100047030,1437
2025-08-20,100052600,3913
2025-08-20,100052602,302
2025-08-20,100052603,1207
2025-08-20,100052605,606
2025-08-20,100052606,767
2025-08-20,100053055,258
2025-08-20,100053059,341
2025-08-20,100053210,676
2025-08-20,100054073,509
2025-08-20,100055268,2132
2025-08-20,100056188,3697
2025-08-20,300014985,4543
2025-08-20,300014986,4039
2025-08-20,300014993,1561
2025-08-20,300014994,0
2025-08-20,300014995,6200
2025-08-20,300014996,4067
2025-08-20,300020478,3160
2025-08-20,300020679,4833
2025-08-20,300020816,2683
2025-08-20,300020817,2254
2025-08-20,300021685,335
2025-08-20,300028650,915
2025-08-20,ZLT24020668,733
2025-08-20,ZLT24020669,784
2025-08-21,100001753,2189
2025-08-21,100003032,7355
2025-08-21,100003040,0
2025-08-21,100003041,3876
2025-08-21,100003042,3178
2025-08-21,100004575,0
2025-08-21,100007390,1733
2025-08-21,100011783,2358
2025-08-21,100012217,3660
2025-08-21,100012218,1109
2025-08-21,100017441,4256
2025-08-21,100017523,9
2025-08-21,100035408,0
2025-08-21,100035409,14
2025-08-21,100041114,1593
2025-08-21,100047030,1611
2025-08-21,100052600,4272
2025-08-21,100052602,480
2025-08-21,100052603,1373
2025-08-21,100052605,743
2025-08-21,100052606,913
2025-08-21,100053055,312
2025-08-21,100053059,356
2025-08-21,100053210,787
2025-08-21,100054073,531
2025-08-21,100055268,2253
2025-08-21,100056188,4128
2025-08-21,300014985,4859
2025-08-21,300014986,4400
2025-08-21,300014993,1782
2025-08-21,300014994,0
2025-08-21,300014995,7052
2025-08-21,300014996,4300
2025-08-21,300020478,3260
2025-08-21,300020679,5152
2025-08-21,300020816,2866
2025-08-21,300020817,2508
2025-08-21,300021685,584
2025-08-21,300028650,960
2025-08-21,ZLT24020668,843
2025-08-21,ZLT24020669,791
2025-08-22,100001753,1866
2025-08-22,100003032,6294
2025-08-22,100003040,0
2025-08-22,100003041,3101
2025-08-22,100003042,2558
2025-08-22,100004575,0
2025-08-22,100007390,2822
2025-08-22,100011783,2136
2025-08-22,100012217,3417
2025-08-22,100012218,1078
2025-08-22,100017441,3170
2025-08-22,100017523,4
2025-08-22,100035408,0
2025-08-22,100035409,25
2025-08-22,100041114,1632
2025-08-22,100047030,1371
2025-08-22,100052600,3856
2025-08-22,100052602,582
2025-08-22,100052603,1405
2025-08-22,100052605,766
2025-08-22,100052606,816
2025-08-22,100053055,281
2025-08-22,100053059,373
2025-08-22,100053210,690
2025-08-22,100054073,464
2025-08-22,100055268,2060
2025-08-22,100056188,3610
2025-08-22,300014985,4141
2025-08-22,300014986,3818
2025-08-22,300014993,1607
2025-08-22,300014994,0
2025-08-22,300014995,6776
2025-08-22,300014996,3933
2025-08-22,300020478,2971
2025-08-22,300020679,4680
2025-08-22,300020816,2517
2025-08-22,300020817,2051
2025-08-22,300021685,589
2025-08-22,300028650,895
2025-08-22,ZLT24020668,826
2025-08-22,ZLT24020669,828
2025-08-23,100001753,1458
2025-08-23,100003032,6334
2025-08-23,100003040,0
2025-08-23,100003041,2231
2025-08-23,100003042,1913
2025-08-23,100004575,0
2025-08-23,100007390,3011
2025-08-23,100011783,1742
2025-08-23,100012217,3222
2025-08-23,100012218,1085
2025-08-23,100017441,2358
2025-08-23,100017523,3
2025-08-23,100035408,0
2025-08-23,100035409,14
2025-08-23,100041114,2106
2025-08-23,100047030,1142
2025-08-23,100052600,3393
2025-08-23,100052602,611
2025-08-23,100052603,1811
2025-08-23,100052605,865
2025-08-23,100052606,612
2025-08-23,100053055,199
2025-08-23,100053059,268
2025-08-23,100053210,665
2025-08-23,100054073,330
2025-08-23,100055268,2117
2025-08-23,100056188,3191
2025-08-23,300014985,3685
2025-08-23,300014986,3354
2025-08-23,300014993,1482
2025-08-23,300014994,0
2025-08-23,300014995,6509
2025-08-23,300014996,3569
2025-08-23,300020478,1934
2025-08-23,300020679,3803
2025-08-23,300020816,2217
2025-08-23,300020817,1899
2025-08-23,300021685,743
2025-08-23,300028650,770
2025-08-23,ZLT24020668,722
2025-08-23,ZLT24020669,656
2025-08-24,100001753,712
2025-08-24,100003032,3685
2025-08-24,100003040,0
2025-08-24,100003041,1642
2025-08-24,100003042,1355
2025-08-24,100004575,0
2025-08-24,100007390,2285
2025-08-24,100011783,1117
2025-08-24,100012217,2333
2025-08-24,100012218,664
2025-08-24,100017441,1707
2025-08-24,100017523,1
2025-08-24,100035408,0
2025-08-24,100035409,17
2025-08-24,100041114,932
2025-08-24,100047030,728
2025-08-24,100052600,1972
2025-08-24,100052602,181
2025-08-24,100052603,1265
2025-08-24,100052605,407
2025-08-24,100052606,358
2025-08-24,100053055,118
2025-08-24,100053059,208
2025-08-24,100053210,374
2025-08-24,100054073,226
2025-08-24,100055268,1285
2025-08-24,100056188,1973
2025-08-24,300014985,2295
2025-08-24,300014986,2082
2025-08-24,300014993,747
