id_station,date,temp_min,temp_max,temp_mean,rh_min,rh_max,rh_mean
21317938,2025-05-01,8.25,9.944,9.23,43.839,49.406,46.59
21317939,2023-07-17,23.263,30.513,26.85,39.133,56.124,46.08
21317939,2023-07-18,18.995,29.011,23.48,43.142,95.091,71.74
21317939,2023-07-19,19.145,27.488,23.41,40.999,85.203,60.8
21317939,2023-07-20,18.395,29.59,24.42,37.031,86.874,57.94
21317939,2023-07-21,18.652,26.223,21.66,61.056,94.208,75.76
21317939,2023-07-22,17.58,26.03,21.26,50.095,95.091,74.17
21317939,2023-07-23,17.322,29.826,24.14,35.358,85.864,58.39
21317939,2023-07-24,19.51,30.062,24.68,39.242,79.954,59.42
21317939,2023-07-25,20.11,28.647,23.73,42.313,84.656,66.6
21317939,2023-07-26,20.668,30.491,24.98,47.863,82.71,67.83
21317939,2023-07-27,19.789,26.909,22.95,64.378,95.816,82.92
21317939,2023-07-28,21.462,28.239,23.98,64.547,94.461,82.55
21317939,2023-07-29,16.872,21.504,18.54,54.353,94.2,70.54
21317939,2023-07-30,13.376,25.022,19.16,41.633,92.509,63.14
21317939,2023-07-31,15.628,24.336,19.27,31.449,94.923,65.56
21317939,2023-08-01,13.054,23.735,18.52,34.672,71.885,50.88
21317939,2023-08-02,14.083,25.73,20.35,28.896,71.804,53.07
21317939,2023-08-03,16.078,26.416,20.33,60.629,91.662,73.98
21317939,2023-08-04,17.451,28.025,21.64,42.222,96.86,74.73
21317939,2023-08-05,17.386,26.802,22.0,38.505,79.391,58.09
21317939,2023-08-06,18.008,28.647,23.25,28.286,79.547,52.7
21317939,2023-08-07,18.652,23.049,20.54,56.263,83.45,72.38
21317939,2023-08-08,19.317,27.789,22.45,60.533,95.21,81.49
21317939,2023-08-09,17.558,28.818,23.0,43.128,84.727,66.02
21317939,2023-08-10,17.236,28.99,21.24,49.058,93.086,79.43
21317939,2023-08-11,16.829,24.657,19.92,49.593,92.537,71.51
21317939,2023-08-12,14.984,26.652,20.09,50.242,96.104,77.95
21317939,2023-08-13,18.738,25.901,21.85,51.995,97.496,77.03
21317939,2023-08-14,17.408,25.944,21.13,52.862,86.123,71.02
21317939,2023-08-15,17.408,28.346,22.72,46.589,87.842,67.11
21317939,2023-08-16,19.51,26.523,22.4,61.1,91.704,77.9
21317939,2023-08-17,19.124,28.861,23.15,53.15,96.951,80.02
21317939,2023-08-18,17.601,24.786,21.07,48.183,94.296,75.42
21317939,2023-08-19,14.877,20.389,17.07,71.04,94.743,83.82
21317939,2023-08-20,17.129,25.794,21.73,53.855,82.751,68.33
21317939,2023-08-21,18.759,24.207,21.29,39.599,81.501,58.42
21317939,2023-08-22,15.928,25.858,20.15,36.774,76.434,54.78
21317939,2023-08-23,13.783,27.167,20.93,33.474,94.121,62.12
21317939,2023-08-24,16.1,27.295,20.58,41.114,89.32,67.48
21317939,2023-08-25,16.035,20.732,18.0,79.011,97.528,90.69
21317939,2023-08-26,17.622,25.601,20.35,59.069,96.455,80.95
21317939,2023-08-27,15.671,25.365,19.75,45.161,86.54,68.2
21317939,2023-08-28,14.491,27.467,20.76,41.807,96.928,71.03
21317939,2023-08-29,17.108,26.566,21.0,62.278,96.936,83.56
21317939,2023-08-30,15.435,23.714,19.16,67.016,97.835,85.48
21317939,2023-08-31,12.003,21.998,17.0,40.749,78.769,58.44
21317939,2023-09-01,14.062,24.314,19.06,38.079,91.087,68.06
21317939,2023-09-02,14.255,25.816,20.74,46.046,90.669,67.41
21317939,2023-09-03,19.896,28.539,23.92,59.704,83.653,71.31
21317939,2023-09-04,19.681,30.813,25.5,52.709,90.019,72.23
21317939,2023-09-05,22.663,33.472,27.28,49.885,91.408,73.16
21317939,2023-09-06,23.177,32.636,27.54,50.571,87.309,71.44
21317939,2023-09-07,22.191,29.934,25.54,55.978,87.79,75.65
21317939,2023-09-08,20.196,26.952,22.82,66.032,92.955,79.91
21317939,2023-09-09,15.413,24.25,19.32,50.324,89.287,68.02
21317939,2023-09-10,15.735,19.317,17.27,74.156,92.039,83.87
21317939,2023-09-11,16.314,24.336,19.4,51.038,88.504,73.92
21317939,2023-09-12,15.714,24.035,19.14,66.233,91.925,79.9
21317939,2023-09-13,16.142,24.636,20.09,51.113,93.848,77.22
21317939,2023-09-14,12.99,17.901,14.87,61.814,87.405,75.93
21317939,2023-09-15,10.759,23.864,17.1,31.495,91.092,62.34
21317939,2023-09-16,15.027,25.558,19.22,32.691,71.51,54.67
21317939,2023-09-17,13.998,23.628,18.98,51.337,86.99,68.06
21317939,2023-09-18,16.035,18.888,17.49,71.864,92.537,81.03
21317939,2023-09-19,14.963,17.558,16.17,70.008,93.866,84.11
21317939,2023-09-20,12.711,21.097,16.41,49.125,87.295,66.41
21317939,2023-09-21,11.424,22.684,16.53,40.191,83.52,65.71
21317939,2023-09-22,10.823,24.657,17.23,37.382,93.243,67.48
21317939,2023-09-23,11.853,23.156,17.78,51.135,95.068,72.32
21317939,2023-09-24,15.006,24.464,19.23,48.435,87.077,67.78
21317939,2023-09-25,12.947,21.826,16.5,43.432,74.697,62.01
21317939,2023-09-26,9.708,20.132,14.63,40.323,84.315,64.0
21317939,2023-09-27,8.293,22.448,15.09,40.539,91.293,65.53
21317939,2023-09-28,10.545,21.933,16.13,51.167,91.942,71.77
21317939,2023-09-29,13.033,20.968,16.61,52.691,88.116,70.98
21317939,2023-09-30,12.325,25.558,18.13,41.289,93.489,69.63
21317939,2023-10-01,15.156,25.794,19.64,48.334,85.963,66.68
21317939,2023-10-02,11.81,25.494,18.54,32.433,86.102,57.23
21317939,2023-10-03,16.25,27.681,21.43,48.074,84.823,70.83
21317939,2023-10-04,16.915,32.057,23.04,35.537,92.245,67.6
21317939,2023-10-05,17.644,29.226,22.87,45.231,84.646,63.7
21317939,2023-10-06,17.644,24.014,20.63,54.078,93.275,71.08
21317939,2023-10-07,9.923,17.537,14.89,85.56,96.039,92.84
21317939,2023-10-08,9.236,15.563,11.2,55.909,93.159,79.11
21317939,2023-10-09,8.078,12.775,10.69,58.556,81.355,70.77
21317939,2023-10-10,8.743,13.097,10.84,57.836,84.747,70.1
21317939,2023-10-11,8.636,12.561,10.53,69.433,93.17,83.87
21317939,2023-10-12,7.327,15.134,10.68,42.368,93.93,71.46
21317939,2023-10-13,7.113,17.622,11.6,42.753,87.114,69.01
21317939,2023-10-14,7.006,15.949,11.59,53.535,89.961,71.35
21317939,2023-10-15,7.413,13.955,10.59,59.738,88.515,75.07
21317939,2023-10-16,10.673,16.636,13.08,53.519,88.051,68.84
21317939,2023-10-17,10.18,15.563,12.32,58.744,78.616,71.52
21317939,2023-10-18,10.845,15.907,13.17,54.299,81.843,68.56
21317939,2023-10-19,11.617,17.494,13.95,44.337,71.899,63.1
21317939,2023-10-20,12.625,19.295,15.04,56.515,80.43,70.74
21317939,2023-10-21,10.309,14.963,13.68,77.957,93.893,88.5
21317939,2023-10-22,6.298,10.244,7.53,83.812,94.565,89.02
21317939,2023-10-23,4.668,10.716,8.14,67.227,92.857,82.26
21317939,2023-10-24,3.831,11.853,8.75,62.794,90.149,77.9
21317939,2023-10-25,10.073,20.153,15.47,60.468,90.282,74.35
21317939,2023-10-26,14.877,18.18,16.77,64.739,93.344,75.43
21317939,2023-10-27,13.998,20.368,17.39,69.95,94.763,82.99
21317939,2023-10-28,6.877,20.26,15.55,42.708,79.596,63.21
21317939,2023-10-29,4.175,6.813,5.27,53.411,67.33,59.65
21317939,2023-10-30,0.85,4.904,3.06,65.858,91.749,81.92
21317939,2023-10-31,-0.029,5.848,2.04,32.493,84.027,61.2
21317939,2023-11-01,-1.187,3.445,0.63,40.446,72.558,57.41
21317939,2023-11-02,-1.659,8.293,3.35,39.513,82.347,62.12
21317939,2023-11-03,4.839,13.547,8.55,37.563,71.452,54.73
21317939,2023-11-04,4.99,12.968,8.74,43.345,84.211,67.24
21317939,2023-11-05,1.193,9.558,5.82,39.651,83.125,56.78
21317939,2023-11-06,-1.917,7.949,2.66,55.242,75.48,64.69
21317939,2023-11-07,1.258,11.445,7.13,58.68,91.374,74.29
21317939,2023-11-08,-0.801,5.848,1.83,40.647,59.026,51.99
21317939,2023-11-09,-1.702,1.837,0.19,49.305,95.138,82.21
21317939,2023-11-10,1.858,7.413,5.35,58.546,94.867,71.25
21317939,2023-11-11,0.55,2.716,1.66,48.65,60.244,55.21
21317939,2023-11-12,-2.732,1.301,0.15,53.469,76.535,58.84
21317939,2023-11-13,-4.598,2.03,-0.98,60.482,90.066,78.36
21317939,2023-11-14,0.271,4.11,2.16,73.68,89.049,80.73
21317939,2023-11-15,1.73,10.416,5.41,52.691,84.839,70.16
21317939,2023-11-16,3.51,12.453,7.36,49.914,81.221,68.88
21317939,2023-11-17,4.303,14.062,9.38,48.632,90.683,72.38
21317939,2023-11-18,1.665,5.397,2.78,49.981,79.042,67.75
21317939,2023-11-19,-0.716,5.204,2.76,51.153,77.382,65.14
21317939,2023-11-20,-3.375,0.936,-1.5,43.444,65.377,54.64
21317939,2023-11-21,-5.456,2.48,-0.94,42.281,88.106,63.96
21317939,2023-11-22,0.636,6.319,2.94,81.273,94.514,90.14
21317939,2023-11-23,1.644,5.29,3.47,68.402,91.626,80.31
21317939,2023-11-24,-5.606,3.853,-3.17,45.316,77.65,55.25
21317939,2023-11-25,-7.858,4.003,-2.12,52.972,72.45,63.72
21317939,2023-11-26,-0.136,5.354,3.04,51.107,85.995,67.02
21317939,2023-11-27,1.236,5.933,3.28,59.539,92.079,78.17
21317939,2023-11-28,-4.941,1.837,-2.15,46.714,72.184,58.84
21317939,2023-11-29,-6.807,-0.094,-3.21,53.558,69.697,62.6
21317939,2023-11-30,-0.394,7.306,2.81,53.214,71.981,64.52
21317939,2023-12-01,3.81,8.807,6.11,59.791,91.708,74.02
21317939,2023-12-02,-0.308,4.861,2.19,77.675,90.73,86.37
21317939,2023-12-03,-1.831,0.271,-0.56,77.453,95.047,87.17
21317939,2023-12-04,-3.397,-0.308,-1.9,84.578,95.091,89.96
21317939,2023-12-05,-7.343,-3.354,-4.98,74.359,87.8,81.67
21317939,2023-12-06,-10.024,-3.697,-7.53,64.25,86.381,78.02
21317939,2023-12-07,-10.56,-4.812,-8.42,66.122,82.582,78.93
21317939,2023-12-08,-7.557,-3.332,-5.57,70.072,82.838,77.2
21317939,2023-12-09,-4.812,4.754,-1.06,78.199,87.759,83.49
21317939,2023-12-10,3.51,7.585,5.74,79.583,92.584,87.38
21317939,2023-12-11,-3.075,3.746,0.88,60.317,92.647,85.23
21317939,2023-12-12,-5.37,4.389,-0.35,59.782,84.961,71.49
21317939,2023-12-13,-5.627,2.437,-0.73,43.233,72.07,56.99
21317939,2023-12-14,-6.313,1.987,-2.72,51.176,74.02,66.14
21317939,2023-12-15,1.086,8.293,5.62,69.606,76.927,73.77
21317939,2023-12-16,-0.758,6.062,2.13,47.12,79.916,64.54
21317939,2023-12-17,-0.287,7.713,4.94,63.659,89.223,74.46
21317939,2023-12-18,6.126,8.464,7.4,85.104,94.464,91.0
21317939,2023-12-19,1.772,5.955,4.12,84.398,91.334,87.81
21317939,2023-12-20,-5.198,-0.329,-2.45,62.168,83.651,74.09
21317939,2023-12-21,-7.75,-2.689,-5.63,47.843,68.351,59.6
21317939,2023-12-22,-9.252,-3.375,-6.8,54.221,77.307,69.71
21317939,2023-12-23,-6.85,0.185,-3.57,65.673,79.445,73.61
21317939,2023-12-24,-0.222,2.973,1.31,70.404,83.336,74.87
21317939,2023-12-25,1.236,5.805,3.41,73.675,86.371,79.77
21317939,2023-12-26,3.746,6.963,5.02,77.794,89.749,84.95
21317939,2023-12-27,1.558,4.239,3.32,73.735,90.89,85.48
21317939,2023-12-28,1.322,3.531,2.35,79.353,93.115,87.02
21317939,2023-12-29,1.022,2.695,1.92,87.521,92.406,90.53
21317939,2023-12-30,-3.01,1.429,-0.03,68.809,93.233,80.08
21317939,2023-12-31,-4.962,-2.968,-4.39,61.782,72.253,66.28
21317939,2024-01-01,-6.206,-3.289,-4.75,49.525,69.258,61.21
21317939,2024-01-02,-4.555,1.536,-1.49,67.01,77.366,74.08
21317939,2024-01-03,0.271,2.373,1.38,67.147,87.526,79.2
21317939,2024-01-04,-10.367,2.03,-3.9,49.725,91.096,68.16
21317939,2024-01-05,-11.826,-1.209,-7.57,63.197,82.557,71.12
21317939,2024-01-06,-9.981,-1.509,-7.84,53.402,85.53,65.61
21317939,2024-01-07,-9.059,-5.67,-6.85,81.189,88.659,85.77
21317939,2024-01-08,-6.764,-1.016,-4.05,68.905,83.587,76.23
21317939,2024-01-09,-6.914,-0.244,-4.86,67.674,94.102,80.86
21317939,2024-01-10,-0.222,6.898,3.3,62.008,94.199,79.69
21317939,2024-01-11,-5.348,0.292,-3.89,60.034,86.038,68.41
21317939,2024-01-12,-6.764,-1.38,-4.81,47.295,82.37,65.08
21317939,2024-01-13,-5.992,2.394,-0.41,66.383,91.133,81.36
21317939,2024-01-14,-6.163,-0.329,-2.61,53.521,86.921,68.73
21317939,2024-01-15,-6.828,-4.512,-5.66,58.679,72.519,64.28
21317939,2024-01-16,-8.78,-5.348,-6.73,60.299,87.739,74.09
21317939,2024-01-17,-12.126,-7.429,-9.41,53.991,86.253,71.17
21317939,2024-01-18,-9.252,-5.348,-7.46,60.218,76.086,68.92
21317939,2024-01-19,-14.785,-7.364,-12.28,44.547,76.886,64.48
21317939,2024-01-20,-16.051,-9.96,-12.64,65.66,83.926,75.01
21317939,2024-01-21,-13.348,-10.582,-11.59,60.287,75.097,66.13
21317939,2024-01-22,-11.289,0.057,-4.07,62.768,86.221,73.15
21317939,2024-01-23,-8.952,1.429,-2.86,49.419,83.694,65.89
21317939,2024-01-24,-10.389,-3.997,-8.01,55.694,89.946,79.02
21317939,2024-01-25,-3.954,1.172,-1.02,79.446,89.488,84.64
21317939,2024-01-26,-0.287,0.914,0.19,79.492,92.657,87.14
21317939,2024-01-27,-0.951,3.982,0.62,69.58,86.819,81.58
21317939,2024-01-28,0.443,2.609,1.17,70.422,89.366,82.47
21317939,2024-01-29,-2.86,0.721,-0.96,69.442,81.621,74.46
21317939,2024-01-30,-9.616,-2.817,-7.19,57.639,74.911,67.09
21317939,2024-01-31,-6.356,1.708,-2.19,66.412,77.176,73.24
21317939,2024-02-01,1.451,3.381,2.33,76.199,90.257,84.71
21317939,2024-02-02,-3.354,2.008,-0.84,64.314,90.294,78.54
21317939,2024-02-03,-6.335,-2.324,-4.0,51.72,75.642,68.85
21317939,2024-02-04,-7.793,0.443,-4.11,61.769,89.589,77.0
21317939,2024-02-05,-6.356,3.724,-2.23,40.012,83.333,58.39
21317939,2024-02-06,-5.498,1.15,-2.91,50.738,74.833,63.97
21317939,2024-02-07,-7.043,0.936,-2.64,52.302,84.463,69.61
21317939,2024-02-08,-1.016,6.727,2.0,42.345,74.531,63.03
21317939,2024-02-09,0.914,8.207,4.88,52.302,83.163,65.94
21317939,2024-02-10,2.759,9.472,5.61,59.431,89.458,77.18
21317939,2024-02-11,2.287,5.011,3.23,63.183,75.686,68.97
21317939,2024-02-12,-1.724,2.416,1.4,68.128,79.593,72.23
21317939,2024-02-13,-4.726,4.389,-0.78,41.851,90.706,73.88
21317939,2024-02-14,-9.895,-3.632,-6.79,39.576,90.076,56.14
21317939,2024-02-15,-9.252,-1.681,-5.7,43.458,89.11,56.12
21317939,2024-02-16,-6.914,-1.638,-4.52,62.313,89.865,80.67
21317939,2024-02-17,-10.732,-4.962,-8.15,44.112,74.531,60.86
21317939,2024-02-18,-12.619,-1.187,-6.51,59.875,86.322,76.1
21317939,2024-02-19,-11.075,-3.933,-8.7,50.929,70.024,57.31
21317939,2024-02-20,-11.053,-4.019,-8.06,49.139,76.867,63.78
21317939,2024-02-21,-10.131,5.89,-2.27,41.842,80.046,62.18
21317939,2024-02-22,0.507,3.874,2.1,56.115,78.337,70.45
21317939,2024-02-23,-6.549,7.134,2.74,54.188,86.622,76.56
21317939,2024-02-24,-15.407,-6.614,-10.79,31.995,61.628,47.57
21317939,2024-02-25,-11.783,1.923,-4.62,44.201,73.983,57.01
21317939,2024-02-26,-1.08,6.234,2.23,39.911,86.271,66.27
21317939,2024-02-27,-1.316,15.907,7.35,41.91,74.047,58.98
21317939,2024-02-28,-3.204,13.912,9.79,58.152,85.214,75.91
21317939,2024-02-29,-12.233,-3.697,-10.04,29.512,65.17,46.53
21317939,2024-03-01,-11.289,1.622,-5.49,42.081,74.865,55.81
21317939,2024-03-02,-2.968,5.226,1.72,58.079,92.363,77.81
21317939,2024-03-03,1.987,10.673,5.3,54.56,93.857,82.09
21317939,2024-03-04,1.022,10.137,4.97,63.613,94.154,82.31
21317939,2024-03-05,5.569,14.191,8.72,56.88,86.206,74.67
21317939,2024-03-06,3.853,7.671,5.32,53.437,90.767,83.1
21317939,2024-03-07,3.209,9.022,5.28,38.418,62.182,49.08
21317939,2024-03-08,-1.123,8.228,3.06,41.07,70.074,54.42
21317939,2024-03-09,1.065,7.07,4.21,44.094,87.158,65.54
21317939,2024-03-10,-2.689,4.346,1.24,77.572,93.046,88.13
21317939,2024-03-11,-3.847,3.724,-0.11,42.918,91.365,64.75
21317939,2024-03-12,-0.823,9.837,3.94,19.818,61.819,40.61
21317939,2024-03-13,-1.338,7.499,2.93,44.511,77.441,66.43
21317939,2024-03-14,2.008,13.075,7.19,38.245,75.912,60.11
21317939,2024-03-15,4.818,12.389,8.02,33.729,79.309,61.74
21317939,2024-03-16,1.923,6.813,4.48,54.318,86.838,75.56
21317939,2024-03-17,3.038,8.486,4.87,55.869,90.079,79.58
21317939,2024-03-18,-0.201,3.553,1.85,63.874,90.756,76.7
21317939,2024-03-19,-3.74,1.451,-1.12,54.847,89.43,69.09
21317939,2024-03-20,-2.045,4.646,1.08,45.167,89.81,72.74
21317939,2024-03-21,-8.801,-2.153,-5.48,39.275,65.971,50.6
21317939,2024-03-22,-10.667,-3.182,-6.66,30.835,55.705,41.95
21317939,2024-03-23,-6.871,-3.59,-5.58,39.44,89.375,75.69
21317939,2024-03-24,-8.565,1.258,-3.12,38.541,85.505,63.81
21317939,2024-03-25,-5.177,8.55,1.65,28.574,77.073,50.09
21317939,2024-03-26,0.164,11.574,5.7,32.059,69.287,48.43
21317939,2024-03-27,5.097,13.397,8.42,58.907,85.574,72.38
21317939,2024-03-28,5.44,9.837,7.66,44.97,77.16,58.96
21317939,2024-03-29,1.601,10.266,5.13,31.458,73.219,52.42
21317939,2024-03-30,-0.201,6.984,3.34,29.459,53.794,43.07
21317939,2024-03-31,2.587,10.502,6.01,26.001,67.683,38.6
21317939,2024-04-01,1.322,10.974,5.27,38.45,79.446,64.68
21317939,2024-04-02,-1.681,12.046,5.0,30.645,92.889,61.45
21317939,2024-04-03,0.421,10.244,5.8,33.167,93.013,55.22
21317939,2024-04-04,-1.273,1.215,0.17,84.459,94.652,91.25
21317939,2024-04-05,1.108,6.041,3.08,71.057,89.616,84.12
21317939,2024-04-06,3.231,9.108,5.37,53.787,75.006,66.95
21317939,2024-04-07,0.164,13.397,7.25,34.389,84.239,56.13
21317939,2024-04-08,4.41,17.794,11.09,27.34,69.482,48.34
21317939,2024-04-09,6.598,19.338,12.55,23.731,63.197,37.96
21317939,2024-04-10,6.298,18.03,11.49,39.091,83.249,61.18
21317939,2024-04-11,7.821,13.462,11.37,69.171,89.902,81.54
21317939,2024-04-12,10.137,22.019,14.26,57.246,89.68,78.92
21317939,2024-04-13,3.574,10.952,7.03,62.406,86.206,77.11
21317939,2024-04-14,3.295,11.746,7.34,53.544,86.322,72.56
21317939,2024-04-15,7.22,14.813,10.17,32.767,87.643,63.62
21317939,2024-04-16,5.247,12.99,8.63,35.264,78.819,54.77
21317939,2024-04-17,2.587,10.073,6.51,43.789,61.869,52.16
21317939,2024-04-18,5.333,11.467,7.68,47.161,86.233,69.07
21317939,2024-04-19,6.405,13.869,9.88,59.673,90.872,76.25
21317939,2024-04-20,5.998,11.681,8.81,38.596,73.475,55.68
21317939,2024-04-21,2.609,8.872,6.03,41.425,82.756,59.55
21317939,2024-04-22,-1.359,8.915,3.91,27.466,74.656,43.64
21317939,2024-04-23,2.051,20.346,12.32,22.49,75.265,42.17
21317939,2024-04-24,0.357,11.252,5.85,27.251,91.818,65.75
21317939,2024-04-25,-2.26,8.636,3.45,28.109,53.693,39.3
21317939,2024-04-26,1.429,15.585,9.34,21.071,62.013,35.08
21317939,2024-04-27,4.732,19.639,12.59,26.427,72.874,46.32
21317939,2024-04-28,8.829,17.129,13.03,61.184,88.527,72.47
21317939,2024-04-29,5.976,14.77,9.82,43.267,66.58,56.58
21317939,2024-04-30,5.075,10.738,7.07,55.123,91.232,79.87
21317939,2024-05-01,6.705,16.486,11.26,55.497,81.808,67.26
21317939,2024-05-02,9.236,13.762,11.46,67.684,90.646,80.25
21317939,2024-05-03,8.464,21.118,14.04,49.282,84.617,66.68
21317939,2024-05-04,9.515,18.073,13.81,62.382,86.592,73.9
21317939,2024-05-05,10.309,15.242,11.73,64.309,92.436,80.67
21317939,2024-05-06,10.609,22.555,15.93,34.046,93.823,67.27
21317939,2024-05-07,9.772,21.805,17.04,27.628,71.429,42.21
21317939,2024-05-08,9.429,16.958,11.0,39.727,89.329,70.33
21317939,2024-05-09,9.172,16.164,12.19,51.949,83.038,65.55
21317939,2024-05-10,8.314,19.381,13.68,24.147,74.668,48.74
21317939,2024-05-11,9.279,21.161,15.07,26.336,72.015,51.6
21317939,2024-05-12,11.724,18.094,13.67,48.447,82.426,66.27
21317939,2024-05-13,11.188,20.475,15.47,44.659,84.344,66.14
21317939,2024-05-14,13.354,22.212,17.08,55.52,90.472,75.86
21317939,2024-05-15,12.84,22.534,17.4,48.389,80.174,64.3
21317939,2024-05-16,13.633,25.558,18.78,43.655,82.878,64.06
21317939,2024-05-17,16.636,27.789,21.7,30.233,81.01,57.89
21317939,2024-05-18,17.923,25.108,21.08,43.659,71.374,55.58
21317939,2024-05-19,14.899,27.789,21.15,38.528,80.339,58.43
21317939,2024-05-20,15.649,29.934,23.45,35.872,80.192,55.74
21317939,2024-05-21,18.116,27.853,22.32,43.229,85.895,59.22
21317939,2024-05-22,17.815,32.636,24.1,43.343,91.861,69.68
21317939,2024-05-23,19.746,25.901,22.58,40.031,83.88,57.45
21317939,2024-05-24,14.598,20.604,17.99,36.129,66.439,49.4
21317939,2024-05-25,10.952,22.191,17.73,33.555,72.009,48.79
21317939,2024-05-26,13.633,27.038,20.7,36.791,81.827,54.81
21317939,2024-05-27,18.459,25.858,20.64,50.655,90.913,70.64
21317939,2024-05-28,15.478,22.491,18.53,55.895,88.464,72.2
21317939,2024-05-29,12.453,20.132,16.1,36.365,69.848,52.85
21317939,2024-05-30,11.102,23.628,17.2,23.037,59.298,40.09
21317939,2024-05-31,12.518,26.137,19.67,18.866,70.958,39.32
21317939,2024-06-01,14.362,28.711,21.63,22.792,72.219,47.13
21317939,2024-06-02,15.628,29.698,22.78,11.437,70.353,39.03
21317939,2024-06-03,17.472,32.25,24.97,17.844,70.571,42.84
21317939,2024-06-04,18.116,32.85,25.34,20.563,66.787,45.0
21317939,2024-06-05,20.539,31.735,25.73,42.675,73.725,56.21
21317939,2024-06-06,16.336,27.703,23.0,58.511,91.447,72.95
21317939,2024-06-07,16.228,24.443,18.76,54.194,92.18,77.69
21317939,2024-06-08,15.585,21.805,17.67,56.858,89.627,75.91
21317939,2024-06-09,14.448,19.017,16.47,60.342,85.469,73.99
21317939,2024-06-10,13.912,18.588,15.58,58.198,87.691,72.67
21317939,2024-06-11,12.26,18.545,15.17,59.17,82.214,70.58
21317939,2024-06-12,13.247,21.547,17.86,45.513,86.262,64.17
21317939,2024-06-13,13.655,28.818,21.7,42.657,84.358,62.18
21317939,2024-06-14,16.378,25.944,21.62,38.244,84.28,60.05
21317939,2024-06-15,11.617,22.234,17.24,27.152,66.453,44.44
21317939,2024-06-16,11.295,24.185,18.95,30.297,80.099,45.44
21317939,2024-06-17,17.837,30.706,23.63,48.385,69.786,59.28
21317939,2024-06-18,21.118,33.472,28.16,46.86,81.688,61.99
21317939,2024-06-19,24.722,34.159,29.93,46.403,82.191,61.79
21317939,2024-06-20,24.572,33.215,28.52,38.108,75.198,59.2
21317939,2024-06-21,20.196,24.679,22.41,44.552,70.269,55.96
21317939,2024-06-22,19.252,25.408,21.98,43.67,85.118,63.76
21317939,2024-06-23,16.378,27.81,21.6,60.328,93.146,84.0
21317939,2024-06-24,15.563,27.253,19.66,41.006,91.87,73.38
21317939,2024-06-25,18.373,29.054,23.29,36.298,85.455,60.93
21317939,2024-06-26,18.502,28.046,23.25,37.263,89.648,64.87
21317939,2024-06-27,14.255,20.496,17.64,34.371,93.307,61.98
21317939,2024-06-28,11.252,25.129,18.55,31.078,66.374,46.58
21317939,2024-06-29,16.636,20.882,18.66,50.851,92.418,76.55
21317939,2024-06-30,19.832,27.939,23.76,38.587,93.12,66.25
21317939,2024-07-01,16.872,27.896,22.33,26.839,71.759,48.07
21317939,2024-07-02,17.773,30.019,23.63,30.085,77.967,52.61
21317939,2024-07-03,18.781,29.354,24.03,45.032,84.646,58.92
21317939,2024-07-04,20.818,30.32,25.59,44.547,85.983,66.15
21317939,2024-07-05,22.041,30.92,25.63,48.586,85.199,65.31
21317939,2024-07-06,19.231,30.041,24.05,49.012,88.504,71.98
21317939,2024-07-07,20.389,29.826,24.6,46.021,85.406,67.14
21317939,2024-07-08,21.376,30.727,26.23,39.806,81.326,59.72
21317939,2024-07-09,22.598,29.976,26.21,48.534,69.931,59.61
21317939,2024-07-10,19.381,26.931,22.93,64.497,93.143,80.48
21317939,2024-07-11,19.252,22.019,20.44,83.038,92.149,88.23
21317939,2024-07-12,19.939,28.84,24.0,52.531,91.394,74.02
21317939,2024-07-13,21.719,30.448,25.78,47.088,84.283,65.73
21317939,2024-07-14,21.59,30.169,25.8,39.797,82.55,63.8
21317939,2024-07-15,22.277,31.628,26.94,54.577,88.592,65.62
21317939,2024-07-16,21.719,30.598,24.61,51.461,90.149,77.59
21317939,2024-07-17,22.277,28.282,25.12,49.368,89.696,70.59
21317939,2024-07-18,18.738,24.25,21.59,45.103,82.582,63.64
21317939,2024-07-19,17.065,26.373,21.97,37.827,83.731,60.5
21317939,2024-07-20,17.966,27.917,22.45,46.374,86.471,65.24
21317939,2024-07-21,16.421,26.287,21.15,37.459,87.945,55.64
21317939,2024-07-22,17.022,28.797,23.28,37.704,79.11,54.33
21317939,2024-07-23,19.017,28.754,23.66,39.022,73.439,59.17
21317939,2024-07-24,18.566,28.883,22.92,54.073,91.356,72.38
21317939,2024-07-25,18.116,22.663,20.62,58.779,90.021,74.68
21317939,2024-07-26,16.722,28.775,22.71,34.708,84.343,58.21
21317939,2024-07-27,17.923,29.14,23.8,41.622,83.29,59.82
21317939,2024-07-28,19.832,29.826,24.8,22.588,75.869,61.1
21317939,2024-07-29,20.432,32.593,26.2,35.685,84.138,60.81
21317939,2024-07-30,21.161,32.486,26.7,32.572,84.48,64.01
21317939,2024-07-31,23.135,27.231,24.95,71.537,90.179,81.42
21317939,2024-08-01,22.899,32.035,27.1,49.395,88.771,71.56
21317939,2024-08-02,23.95,32.593,28.12,42.086,84.64,64.24
21317939,2024-08-03,24.679,31.714,27.84,53.588,81.263,68.17
21317939,2024-08-04,22.727,31.135,25.93,38.651,84.938,69.5
21317939,2024-08-05,15.864,23.07,19.82,49.671,90.552,73.96
21317939,2024-08-06,14.341,25.172,19.86,35.808,92.193,66.25
21317939,2024-08-07,16.271,27.446,22.15,31.684,73.373,50.1
21317939,2024-08-08,15.992,28.068,21.39,43.738,90.426,64.53
21317939,2024-08-09,18.159,21.247,19.59,88.38,95.148,92.13
21317939,2024-08-10,19.703,26.695,22.1,40.827,93.054,70.54
