annee,arrond_id,code_type_base_demande,nombre_permis_emis,cout_permis_emis,cout_travaux_estimes
2019,2,CA,88,9752.0,72773.0
2019,2,CO,28,1344198.8,69863025.0
2019,2,DE,19,39980.24,
2019,2,TR,1491,1814558.41,147221909.0
2020,1,CO,13,1193864.94,68772257.0
2020,1,DE,17,98414.03,
2020,1,TR,1110,1292632.92,105203557.0
2020,10,"CA, CO, DE, TR",465,826975.87,80019667.0
2020,7,CO,82,3418529.63,138051639.0
2020,7,DE,13,110637.23,
2020,7,TR,1473,2743514.27,225863742.0
2020,22,CA,342,33045.36,1772118.0
2020,22,CO,53,198887.93,17039084.0
2020,22,DE,15,26000.0,
2020,22,TR,96,125018.85,10922689.0
2020,13,CA,421,518964.11,7546344.0
2020,13,CO,12,2150821.6,189544821.0
2020,13,TR,346,773989.94,77904959.0
2020,24,CA,491,315902.75,57244696.0
2020,24,CO,38,414058.98,41237875.0
2020,24,DE,13,23349.65,
2020,24,TR,10,1569.0,85333.0
2020,5,"CA, CO, DE, TR",1601,2532439.56,155804546.0
2020,8,CA,133,42416.12,487994.0
2020,8,CO,22,2306428.87,121768732.0
2020,8,DE,17,66670.25,
2020,8,TR,768,2009808.66,131526563.0
2020,4,CA,272,25950.0,1915579.0
2020,4,CO,20,1207519.82,67258464.0
2020,4,DE,20,89137.86,
2020,4,TR,1288,1436049.54,187932420.0
2020,11,CA,236,84704.91,2619309.0
2020,11,CO,11,1517579.54,81453784.0
2020,11,TR,299,748383.22,40210946.0
2020,15,"CA, CO, DE, TR",705,2444914.88,141288043.0
2020,25,CA,1607,83866.5,5393126.0
2020,25,CO,340,399560.93,35579328.0
2020,25,DE,14,4975.0,
2020,9,CO,306,446571.95,333080070.0
2020,9,DE,18,18660.9,
2020,9,TR,696,410493.75,38345887.0
2020,3,CA,194,28505.0,639925.0
2020,3,CO,20,373107.79,27086152.0
2020,3,DE,28,48202.6,
2020,3,TR,1942,2761298.06,241400751.0
2020,27,"CA, CO, DE, TR",1238,4993394.54,516503957.0
2020,12,"CA, CO, DE, TR",447,470549.01,43798140.0
2020,16,"CA, CO, DE, TR",1297,2481289.44,243941305.0
2020,6,CA,153,9565.0,12460017.0
2020,6,CO,16,23153824.07,685186105.0
2020,6,DE,20,222842.2,
2020,6,TR,1119,10684238.48,792097272.0
2020,2,CA,97,7236.0,68508.0
2020,2,CO,19,2790043.81,126624611.0
2020,2,DE,17,20270.3,
2020,2,TR,1352,1422890.02,126840618.0
2021,1,CO,23,971202.62,81831722.0
2021,1,DE,15,51210.58,
2021,1,TR,1235,1692429.7,179662763.0
2021,10,"CA, CO, DE, TR",595,2818371.06,200346128.0
2021,7,CO,71,1925345.79,81365069.0
2021,7,DE,10,59085.9,
2021,7,TR,1613,2788462.01,191576632.0
2021,22,CA,578,60838.98,3653014.0
2021,22,CO,33,179670.32,16114180.0
2021,22,DE,23,42100.0,
2021,22,TR,85,25882.39,2308483.0
2021,13,CA,432,411940.92,4429934.0
2021,13,CO,18,2340350.11,216867642.0
2021,13,TR,511,444423.72,49372635.0
2021,24,CA,312,158171.2,11795968.0
2021,24,CO,33,4229804.17,98078129.0
2021,24,DE,14,170388.16,
2021,24,TR,198,329815.49,24045458.0
2021,5,CA,157,17770.0,344640.0
2021,5,CO,17,854222.58,49372516.0
2021,5,DE,16,122921.01,
2021,5,TR,1612,1936920.27,141927071.0
2021,8,CA,121,58797.0,636076.0
2021,8,CO,26,2902697.09,255812927.0
2021,8,DE,20,149000.4,
2021,8,TR,937,1734204.72,164928445.0
2021,4,CA,1011,88663.0,1749380.0
2021,4,CO,34,2139504.67,245451508.0
2021,4,DE,25,142790.47,
2021,4,TR,1377,1460017.67,144135743.0
2021,11,CA,256,119193.93,12946108.0
2021,11,CO,10,1732521.33,145404112.0
2021,11,TR,333,270528.47,23500892.0
2021,15,"CA, CO, DE, TR",884,2000651.85,161227574.0
2021,25,CA,1611,93619.48,9993679.0
2021,25,CO,328,719153.85,45867497.0
2021,25,DE,14,6260.0,
2021,9,CO,357,1156932.53,90247122.0
2021,9,DE,26,37576.72,
2021,9,TR,793,1178184.58,100169722.0
2021,3,CA,251,37066.0,1912945.0
2021,3,CO,17,661978.02,99280674.0
2021,3,DE,25,197552.41,
2021,3,TR,2281,2545156.31,229221352.0
2021,27,"CA, CO, DE, TR",1344,2883318.52,238472300.0
2021,12,CA,139,28271.08,2231641.0
2021,12,CO,21,447315.43,45637887.0
2021,12,DE,19,13660.0,
2021,12,TR,338,418810.47,42232156.0
2021,16,"CA, CO, DE, TR",1292,2197133.37,206840424.0
2021,6,CA,140,9382.8,25142177.0
2021,6,CO,25,12055984.66,249556235.0
2021,6,DE,22,191058.8,
2021,6,TR,1241,20042352.17,1261611045.0
2021,2,CA,94,13603.0,458137.0
2021,2,CO,18,1818984.37,64912859.0
2021,2,DE,19,37696.34,
2021,2,TR,1563,1732236.47,131996769.0
2022,1,"CO, DE, TR",1141,2134895.53,252002750.0
2022,10,"CA, CO, DE, TR",476,561380.71,47636437.0
2022,7,CA,12,5040.0,555261.0
2022,7,CO,34,1422978.67,69447086.0
2022,7,DE,12,56374.1,
2022,7,TR,1439,3457709.96,258037633.0
2022,22,CA,439,72418.11,2897977.0
2022,22,CO,17,86795.45,6126613.0
2022,22,DE,11,29900.0,
2022,22,TR,85,55743.58,5043806.0
2022,13,"CA, CO, TR",795,1912335.6,110294079.0
2022,24,CA,217,109696.6,1945325.0
2022,24,CO,27,549997.53,34848257.0
2022,24,DE,11,119405.49,
2022,24,TR,230,220596.44,20811025.0
2022,5,CA,115,11915.0,217840.0
2022,5,CO,13,848733.64,28226639.0
2022,5,DE,17,121907.14,
2022,5,TR,1564,2692712.64,469212625.0
2022,8,CA,118,19468.15,16561479.0
2022,8,CO,20,2763877.42,181893015.0
2022,8,DE,21,77703.97,
2022,8,TR,872,1823290.5,198698130.0
2022,4,CA,2184,182932.08,2118186.0
2022,4,CO,32,2796471.22,145996638.0
2022,4,DE,25,58212.05,
2022,4,TR,1596,3657449.12,231622423.0
2022,11,CA,196,61659.09,4192724.0
2022,11,CO,17,241858.88,9621407.0
2022,11,TR,372,308807.47,25140999.0
2022,15,"CA, DE, TR",757,3560061.4,141267676.0
2022,25,CA,1375,77721.0,8578795.0
2022,25,CO,316,402370.45,28364602.0
2022,25,DE,11,3820.0,
2022,9,CO,229,920291.5,483110298.0
2022,9,DE,15,19809.0,
2022,9,TR,716,539731.58,58045715.0
2022,3,CA,163,27557.0,1116231.0
2022,3,CO,31,1506681.21,66780571.0
2022,3,DE,27,57817.0,
2022,3,TR,2089,28487224.08,203578509.0
2022,27,"CA, CO, DE, TR",1325,3733096.36,362097501.0
2022,12,"CA, CO, DE, TR",498,656693.52,63564633.0
2022,16,"CO, DE, TR",1335,1605313.02,143881148.0
2022,6,"CA, CO, DE, TR",1381,16278623.39,972538197.0
2022,2,CA,96,7841.0,107587.0
2022,2,CO,19,943671.4,27112684.0
2022,2,DE,11,19906.0,
2022,2,TR,1242,1382253.7,162875094.0
2023,1,CA,38,3072.0,81814.0
2023,1,CO,13,1257731.28,152135016.0
2023,1,DE,18,48247.32,
2023,1,TR,1089,1910141.72,247765037.0
2023,10,"CA, CO, DE, TR",437,736856.05,66939646.0
2023,7,CA,268,45785.56,6416855.0
2023,7,CO,17,3955294.74,182974493.0
2023,7,DE,18,109904.83,
2023,7,TR,1089,3127999.79,274542014.0
2023,22,"CA, CO, DE, TR",436,259722.08,20177132.0
2023,13,CA,246,178327.88,3393492.0
2023,13,CO,11,407541.32,13215486.0
2023,13,TR,429,558727.95,56699569.0
2023,24,"CA, CO, DE, TR",497,2260097.43,181110148.0
2023,5,"CA, CO, DE, TR",1646,1959949.88,164093091.0
2023,8,CA,102,22188.79,1076438.0
2023,8,CO,21,2486881.04,98785960.0
2023,8,DE,14,87560.22,
2023,8,TR,765,2036759.31,135497247.0
2023,4,CA,1299,142909.86,10880168.0
2023,4,CO,24,3720186.22,315897363.0
2023,4,DE,29,66260.0,
2023,4,TR,1301,1325364.36,141682695.0
2023,11,"CA, CO, TR",516,1108804.3,119166827.0
2023,15,"CA, CO, DE, TR",681,1847724.39,179236622.0
2023,25,CA,1155,62650.0,6109946.0
2023,25,CO,348,537062.31,107471881.0
2023,25,DE,12,5660.0,
2023,9,CO,138,451086.8,18334404.0
2023,9,DE,14,47903.04,
2023,9,TR,578,551930.38,62385942.0
2023,3,"CA, CO, DE, TR",2027,6175828.18,785788477.0
2023,27,"CA, CO, DE, TR",1284,6135149.93,584378725.0
2023,12,"CA, CO, DE, TR",511,1252040.7,88342933.0
2023,16,"CA, CO, DE, TR",1239,716670.87,60562822.0
2023,6,CA,121,9917.78,44209763.0
2023,6,CO,13,2869588.2,119946021.0
2023,6,DE,13,32204.0,
2023,6,TR,1218,8833804.34,743077254.0
2023,2,"CA, CO, DE, TR",1293,2248086.03,162715922.0
2024,1,CA,235,26192.0,280934.0
2024,1,CO,27,1279141.48,33629193.0
2024,1,DE,12,59676.45,
2024,1,TR,1140,2106148.78,214187618.0
2024,10,"CA, CO, DE, TR",558,763980.91,79169806.0
2024,7,"CA, CO, DE, TR",1403,7662506.37,517052436.0
2024,22,"CA, CO, DE, TR",431,213415.54,14873644.0
2024,13,CA,261,230133.36,4196182.0
2024,13,CO,11,1278974.71,80443723.0
2024,13,TR,452,831638.21,89554608.0
2024,24,CA,189,90215.88,2276780.0
2024,24,CO,39,1731897.16,112728843.0
2024,24,DE,17,44113.38,
2024,24,TR,243,581976.41,64270545.0
2024,5,"CA, CO, DE, TR",1385,2809266.8,205792605.0
2024,8,CA,100,15964.0,17465836.0
2024,8,CO,22,861709.7,51581114.0
2024,8,DE,22,268621.99,
2024,8,TR,785,2006062.81,164636406.0
2024,4,CA,796,108696.51,15450543.0
2024,4,CO,23,1830981.7,146196929.0
2024,4,DE,18,52523.0,
2024,4,TR,1309,3669620.46,328275504.0
2024,11,"CA, CO, TR",489,760763.54,84165777.0
2024,15,"CA, CO, DE, TR",663,462179.18,43962925.0
2024,25,CA,953,75365.56,6828213.0
2024,25,CO,300,4005585.56,173956483.0
2024,25,DE,13,5335.0,
2024,9,CO,161,2048542.04,119612832.0
2024,9,DE,23,21513.72,
2024,9,TR,547,795022.0,65323527.0
2024,3,CA,192,48245.0,1534511.0
2024,3,CO,35,1684332.9,74067620.0
2024,3,DE,28,125477.0,
2024,3,TR,1852,2308822.42,185884713.0
2024,27,"CA, CO, DE, TR",1248,10049626.81,280217715.0
2024,12,"CA, CO, DE, TR",516,807916.36,57272160.0
2024,16,"CA, CO, DE, TR",1205,1234762.18,94139942.0
2024,6,CA,177,13245.0,23129919.0
2024,6,CO,19,3963611.53,182943884.0
2024,6,DE,22,48211.0,
2024,6,TR,1340,20625906.16,1051653849.0
2024,2,CA,85,10063.0,87106.0
2024,2,CO,17,1027147.99,44931655.0
2024,2,DE,16,56828.94,
2024,2,TR,1277,1540812.29,130932162.0
2025,1,CA,220,26820.0,459216.0
2025,1,CO,119,1788533.56,116112606.0
2025,1,DE,15,70862.24,
2025,1,TR,1247,3237263.52,224912244.0
2025,10,"CA, CO, DE, TR",562,3995853.82,285423475.0
2025,7,CA,275,48832.15,1668615.0
2025,7,CO,14,10396894.66,285482417.0
2025,7,DE,12,39707.84,
2025,7,TR,1012,2564210.39,179468571.0
2025,22,CA,378,59285.92,655088.0
2025,22,CO,10,83365.02,3556876.0
2025,22,DE,12,12517.3,
2025,22,TR,73,35157.94,4041861.0
2025,13,"CA, CO, TR",713,2709894.53,137433758.0
2025,24,CA,146,63103.06,4381537.0
2025,24,CO,35,2922521.2,181061479.0
2025,24,DE,11,277636.1,
2025,24,TR,253,353458.76,32327698.0
2025,5,"CA, CO, DE, TR",1394,2962980.89,225317357.0
2025,8,CA,123,47969.88,19532600.0
2025,8,CO,31,4736381.11,151146233.0
2025,8,DE,23,164222.3,
2025,8,TR,851,3842904.31,209970131.0
2025,4,CA,758,102745.15,1925871.0
2025,4,CO,28,5135552.29,98877768.0
2025,4,DE,15,72442.29,
2025,4,TR,1340,1786073.47,171082740.0
2025,11,"CA, CO, DE, TR",516,1008534.23,51277576.0
2025,15,"CA, CO, TR",649,1882063.89,84265658.0
2025,25,CA,1359,68265.99,4742549.0
2025,25,CO,345,845460.28,79486130.0
2025,25,DE,12,5725.0,
2025,9,CO,163,1684336.71,37573850.0
2025,9,DE,17,24266.28,
2025,9,TR,591,1113677.29,139365436.0
2025,3,CA,290,59979.75,1966109.0
2025,3,CO,26,643950.45,29215570.0
2025,3,DE,25,88027.0,
2025,3,TR,1845,2693921.2,201275935.0
2025,27,"CA, CO, DE, TR",1277,8357264.75,316360304.0
2025,12,"CA, CO, DE, TR",483,2037839.05,130231573.0
2025,16,CA,28,26443.0,40124.0
2025,16,CO,405,8536038.16,93719468.0
2025,16,DE,10,9472.0,
2025,16,TR,803,844442.85,77040633.0
2025,6,CA,147,11374.0,6283817.0
2025,6,CO,18,5574154.52,90187916.0
2025,6,DE,14,36890.0,
2025,6,TR,1227,14846285.36,929035795.0
2025,2,"CA, CO, DE, TR",1211,3134302.42,238747980.0
2026,1,CA,101,12334.0,176559.0
2026,1,CO,49,4013637.86,218211358.0
2026,1,DE,10,133960.84,
2026,1,TR,679,3511694.24,133618021.0
2026,10,"CA, CO, DE, TR",213,5225083.86,205324898.0
2026,7,"CA, CO, DE, TR",734,4126592.39,371932549.0
2026,22,"CA, CO, DE, TR",246,112544.17,2164933.0
2026,13,"CA, CO, TR",352,916227.9,63242518.0
2026,24,"CA, CO, DE, TR",321,2385855.62,104194873.0
2026,5,"CA, CO, DE, TR",768,1622384.47,137444426.0
2026,8,"CA, CO, DE, TR",523,6597250.8,343204780.0
2026,4,"CA, CO, DE, TR",1006,3755558.9,308882305.0
2026,11,"CA, CO, DE, TR",320,1327498.03,83396001.0
2026,15,"CA, CO, TR",397,4513618.68,394396051.0
2026,25,"CA, CO, DE",737,704201.64,40919444.0
2026,9,CO,107,174301.88,13371561.0
2026,9,DE,10,8016.0,
2026,9,TR,323,946836.06,78414853.0
2026,3,CA,220,65905.8,1526327.0
2026,3,CO,15,2908234.66,176498205.0
2026,3,DE,16,63093.0,
2026,3,TR,1024,1065556.09,96121414.0
2026,27,CA,326,501616.37,12670102.0
2026,27,CO,10,8880136.13,189008686.0
2026,27,TR,267,847795.62,82659007.0
2026,12,"CA, CO, DE, TR",267,239875.34,21372960.0
2026,16,CA,54,15626.0,23166.0
2026,16,CO,184,2551264.3,214621382.0
2026,16,DE,12,15585.0,
2026,16,TR,411,755553.45,68853018.0
2026,6,"CA, CO, DE, TR",787,13887135.57,903768745.0
2026,2,"CA, CO, DE, TR",672,1688651.68,1124462306.0
