heure,id_compteur,nb_passages
12:15:00,100003042,7001
12:15:00,100004575,0
12:15:00,100007390,4885
12:15:00,100011747,844
12:15:00,100011783,4798
12:15:00,100012217,9067
12:15:00,100012218,2415
12:15:00,100017441,8339
12:15:00,100017523,739
12:15:00,100025474,9090
12:15:00,100034805,50
12:15:00,100035408,144
12:15:00,100035409,28
12:15:00,100041114,4563
12:15:00,100047030,2915
12:15:00,100052600,8888
12:15:00,100052602,1404
12:15:00,100052603,5176
12:15:00,100052605,1848
12:15:00,100052606,2446
12:15:00,100053055,634
12:15:00,100053059,1097
12:15:00,100053210,1766
12:15:00,100054073,1264
12:15:00,100055268,5375
12:15:00,100056188,8535
12:15:00,300014985,11127
12:15:00,300014986,8401
12:15:00,300014993,3550
12:15:00,300014994,485
12:15:00,300014995,10623
12:15:00,300014996,8790
12:15:00,300020478,6530
12:15:00,300020679,8217
12:15:00,300020816,6922
12:15:00,300020817,4985
12:15:00,300021685,1616
12:15:00,300022314,0
12:15:00,300028650,2955
12:15:00,ZLT24020668,1600
12:15:00,ZLT24020669,1880
12:30:00,100001753,4082
12:30:00,100003032,14351
12:30:00,100003040,636
12:30:00,100003041,8969
12:30:00,100003042,7212
12:30:00,100004575,0
12:30:00,100007390,5048
12:30:00,100011747,924
12:30:00,100011783,5098
12:30:00,100012217,9312
12:30:00,100012218,2372
12:30:00,100017441,8607
12:30:00,100017523,772
12:30:00,100025474,9206
12:30:00,100034805,58
12:30:00,100035408,146
12:30:00,100035409,34
12:30:00,100041114,4767
12:30:00,100047030,3048
12:30:00,100052600,9214
12:30:00,100052602,1440
12:30:00,100052603,5168
12:30:00,100052605,1895
12:30:00,100052606,2582
12:30:00,100053055,663
12:30:00,100053059,1087
12:30:00,100053210,1947
12:30:00,100054073,1191
12:30:00,100055268,5570
12:30:00,100056188,8910
12:30:00,300014985,11906
12:30:00,300014986,8717
12:30:00,300014993,3871
12:30:00,300014994,576
12:30:00,300014995,11190
12:30:00,300014996,9130
12:30:00,300020478,7052
12:30:00,300020679,8454
12:30:00,300020816,7079
12:30:00,300020817,5220
12:30:00,300021685,1515
12:30:00,300022314,0
12:30:00,300028650,2978
12:30:00,ZLT24020668,1663
12:30:00,ZLT24020669,1986
12:45:00,100001753,3817
12:45:00,100003032,14537
12:45:00,100003040,634
12:45:00,100003041,8238
12:45:00,100003042,7429
12:45:00,100004575,0
12:45:00,100007390,5352
12:45:00,100011747,913
12:45:00,100011783,5145
12:45:00,100012217,9849
12:45:00,100012218,2604
12:45:00,100017441,9123
12:45:00,100017523,855
12:45:00,100025474,9518
12:45:00,100034805,81
12:45:00,100035408,179
12:45:00,100035409,42
12:45:00,100041114,5027
12:45:00,100047030,3286
12:45:00,100052600,9303
12:45:00,100052602,1626
12:45:00,100052603,5204
12:45:00,100052605,1913
12:45:00,100052606,2624
12:45:00,100053055,743
12:45:00,100053059,1068
12:45:00,100053210,1975
12:45:00,100054073,1220
12:45:00,100055268,5389
12:45:00,100056188,9289
12:45:00,300014985,12377
12:45:00,300014986,8937
12:45:00,300014993,3757
12:45:00,300014994,588
12:45:00,300014995,11514
12:45:00,300014996,9828
12:45:00,300020478,6874
12:45:00,300020679,8463
12:45:00,300020816,7020
12:45:00,300020817,5571
12:45:00,300021685,1593
12:45:00,300022314,0
12:45:00,300028650,3202
12:45:00,ZLT24020668,1832
12:45:00,ZLT24020669,1920
13:00:00,100001753,3802
13:00:00,100003032,13796
13:00:00,100003040,571
13:00:00,100003041,7614
13:00:00,100003042,7004
13:00:00,100004575,0
13:00:00,100007390,5419
13:00:00,100011747,892
13:00:00,100011783,4959
13:00:00,100012217,9457
13:00:00,100012218,2439
13:00:00,100017441,9188
13:00:00,100017523,800
13:00:00,100025474,9602
13:00:00,100034805,64
13:00:00,100035408,171
13:00:00,100035409,46
13:00:00,100041114,5249
13:00:00,100047030,3109
13:00:00,100052600,8695
13:00:00,100052602,1565
13:00:00,100052603,5021
13:00:00,100052605,1892
13:00:00,100052606,2610
13:00:00,100053055,725
13:00:00,100053059,1157
13:00:00,100053210,1812
13:00:00,100054073,1196
13:00:00,100055268,5214
13:00:00,100056188,8857
13:00:00,300014985,11428
13:00:00,300014986,8972
13:00:00,300014993,3609
13:00:00,300014994,506
13:00:00,300014995,11242
13:00:00,300014996,8933
13:00:00,300020478,6656
13:00:00,300020679,8218
13:00:00,300020816,6472
13:00:00,300020817,5121
13:00:00,300021685,1384
13:00:00,300022314,0
13:00:00,300028650,2970
13:00:00,ZLT24020668,1932
13:00:00,ZLT24020669,1991
13:15:00,100001753,4015
13:15:00,100003032,14021
13:15:00,100003040,687
13:15:00,100003041,7868
13:15:00,100003042,6864
13:15:00,100004575,0
13:15:00,100007390,5487
13:15:00,100011747,902
13:15:00,100011783,5225
13:15:00,100012217,9608
13:15:00,100012218,2372
13:15:00,100017441,8826
13:15:00,100017523,775
13:15:00,100025474,9387
13:15:00,100034805,59
13:15:00,100035408,165
13:15:00,100035409,36
13:15:00,100041114,5416
13:15:00,100047030,3274
13:15:00,100052600,9332
13:15:00,100052602,1609
13:15:00,100052603,5279
13:15:00,100052605,1975
13:15:00,100052606,2501
13:15:00,100053055,666
13:15:00,100053059,1223
13:15:00,100053210,1847
13:15:00,100054073,1303
13:15:00,100055268,5805
13:15:00,100056188,8894
13:15:00,300014985,11953
13:15:00,300014986,9000
13:15:00,300014993,3968
13:15:00,300014994,509
13:15:00,300014995,11691
13:15:00,300014996,9422
13:15:00,300020478,6653
13:15:00,300020679,8598
13:15:00,300020816,6830
13:15:00,300020817,5214
13:15:00,300021685,1536
13:15:00,300022314,0
13:15:00,300028650,3081
13:15:00,ZLT24020668,1950
13:15:00,ZLT24020669,2088
13:30:00,100001753,4507
13:30:00,100003032,15228
13:30:00,100003040,674
13:30:00,100003041,7749
13:30:00,100003042,6887
13:30:00,100004575,0
13:30:00,100007390,5363
13:30:00,100011747,1030
13:30:00,100011783,5265
13:30:00,100012217,9744
13:30:00,100012218,2407
13:30:00,100017441,8697
13:30:00,100017523,911
13:30:00,100025474,9409
13:30:00,100034805,54
13:30:00,100035408,151
13:30:00,100035409,39
13:30:00,100041114,5575
13:30:00,100047030,3033
13:30:00,100052600,9661
13:30:00,100052602,1773
13:30:00,100052603,5508
13:30:00,100052605,2093
13:30:00,100052606,2628
13:30:00,100053055,737
13:30:00,100053059,1130
13:30:00,100053210,1844
13:30:00,100054073,1239
13:30:00,100055268,5830
13:30:00,100056188,9088
13:30:00,300014985,12123
13:30:00,300014986,9074
13:30:00,300014993,4007
13:30:00,300014994,565
13:30:00,300014995,11531
13:30:00,300014996,9878
13:30:00,300020478,6771
13:30:00,300020679,8431
13:30:00,300020816,6735
13:30:00,300020817,5354
13:30:00,300021685,1547
13:30:00,300022314,0
13:30:00,300028650,3100
13:30:00,ZLT24020668,1705
13:30:00,ZLT24020669,2024
13:45:00,100001753,4165
13:45:00,100003032,15650
13:45:00,100003040,693
13:45:00,100003041,7305
13:45:00,100003042,7026
13:45:00,100004575,0
13:45:00,100007390,5383
13:45:00,100011747,973
13:45:00,100011783,5133
13:45:00,100012217,10009
13:45:00,100012218,2542
13:45:00,100017441,8391
13:45:00,100017523,830
13:45:00,100025474,9788
13:45:00,100034805,59
13:45:00,100035408,175
13:45:00,100035409,52
13:45:00,100041114,5776
13:45:00,100047030,3211
13:45:00,100052600,10126
13:45:00,100052602,1786
13:45:00,100052603,5475
13:45:00,100052605,2317
13:45:00,100052606,2585
13:45:00,100053055,801
13:45:00,100053059,1136
13:45:00,100053210,2141
13:45:00,100054073,1200
13:45:00,100055268,6221
13:45:00,100056188,9355
13:45:00,300014985,11732
13:45:00,300014986,9025
13:45:00,300014993,3962
13:45:00,300014994,568
13:45:00,300014995,11844
13:45:00,300014996,9944
13:45:00,300020478,7025
13:45:00,300020679,8457
13:45:00,300020816,6663
13:45:00,300020817,5453
13:45:00,300021685,1579
13:45:00,300022314,0
13:45:00,300028650,3114
13:45:00,ZLT24020668,1826
13:45:00,ZLT24020669,2072
14:00:00,100001753,4403
14:00:00,100003032,14140
14:00:00,100003040,775
14:00:00,100003041,7193
14:00:00,100003042,6709
14:00:00,100004575,0
14:00:00,100007390,5036
14:00:00,100011747,891
14:00:00,100011783,5024
14:00:00,100012217,9135
14:00:00,100012218,2470
14:00:00,100017441,8167
14:00:00,100017523,732
14:00:00,100025474,9111
14:00:00,100034805,75
14:00:00,100035408,177
14:00:00,100035409,30
14:00:00,100041114,5960
14:00:00,100047030,2805
14:00:00,100052600,9452
14:00:00,100052602,1632
14:00:00,100052603,5226
14:00:00,100052605,2413
14:00:00,100052606,2592
14:00:00,100053055,714
14:00:00,100053059,1155
14:00:00,100053210,2136
14:00:00,100054073,1308
14:00:00,100055268,6126
14:00:00,100056188,9142
14:00:00,300014985,10479
14:00:00,300014986,8833
14:00:00,300014993,4066
14:00:00,300014994,517
14:00:00,300014995,12042
14:00:00,300014996,8530
14:00:00,300020478,6674
14:00:00,300020679,7897
14:00:00,300020816,6261
14:00:00,300020817,5007
14:00:00,300021685,1785
14:00:00,300022314,0
14:00:00,300028650,3094
14:00:00,ZLT24020668,1607
14:00:00,ZLT24020669,2016
14:15:00,100001753,4392
14:15:00,100003032,15145
14:15:00,100003040,862
14:15:00,100003041,7997
14:15:00,100003042,7811
14:15:00,100004575,0
14:15:00,100007390,5175
14:15:00,100011747,1020
14:15:00,100011783,5398
14:15:00,100012217,10112
14:15:00,100012218,2431
14:15:00,100017441,8999
14:15:00,100017523,761
14:15:00,100025474,9394
14:15:00,100034805,74
14:15:00,100035408,196
14:15:00,100035409,37
14:15:00,100041114,6229
14:15:00,100047030,2968
14:15:00,100052600,9724
14:15:00,100052602,1575
14:15:00,100052603,5499
14:15:00,100052605,2353
14:15:00,100052606,2722
14:15:00,100053055,687
14:15:00,100053059,1236
14:15:00,100053210,2021
14:15:00,100054073,1205
14:15:00,100055268,6579
14:15:00,100056188,9239
14:15:00,300014985,11147
14:15:00,300014986,9670
14:15:00,300014993,4073
14:15:00,300014994,587
14:15:00,300014995,12953
14:15:00,300014996,8553
14:15:00,300020478,6892
14:15:00,300020679,8317
14:15:00,300020816,6649
14:15:00,300020817,5387
14:15:00,300021685,1765
14:15:00,300022314,0
14:15:00,300028650,3087
14:15:00,ZLT24020668,1877
14:15:00,ZLT24020669,2048
14:30:00,100001753,4505
14:30:00,100003032,15590
14:30:00,100003040,872
14:30:00,100003041,8407
14:30:00,100003042,7959
14:30:00,100004575,0
14:30:00,100007390,5364
14:30:00,100011747,1018
14:30:00,100011783,5419
14:30:00,100012217,9703
14:30:00,100012218,2594
14:30:00,100017441,9966
14:30:00,100017523,764
14:30:00,100025474,9862
14:30:00,100034805,77
14:30:00,100035408,156
14:30:00,100035409,38
14:30:00,100041114,6551
14:30:00,100047030,2930
14:30:00,100052600,9877
14:30:00,100052602,1513
14:30:00,100052603,5633
14:30:00,100052605,2682
14:30:00,100052606,2813
14:30:00,100053055,662
14:30:00,100053059,1186
14:30:00,100053210,2266
14:30:00,100054073,1395
14:30:00,100055268,6447
14:30:00,100056188,9004
14:30:00,300014985,11360
14:30:00,300014986,9730
14:30:00,300014993,4514
14:30:00,300014994,728
14:30:00,300014995,13048
14:30:00,300014996,9053
14:30:00,300020478,7037
14:30:00,300020679,8812
14:30:00,300020816,6772
14:30:00,300020817,5666
14:30:00,300021685,1678
14:30:00,300022314,0
14:30:00,300028650,3089
14:30:00,ZLT24020668,1805
14:30:00,ZLT24020669,1823
14:45:00,100001753,4463
14:45:00,100003032,15609
14:45:00,100003040,906
14:45:00,100003041,9012
14:45:00,100003042,7671
14:45:00,100004575,0
14:45:00,100007390,5617
14:45:00,100011747,1050
14:45:00,100011783,5442
14:45:00,100012217,9860
14:45:00,100012218,2718
14:45:00,100017441,9425
14:45:00,100017523,853
14:45:00,100025474,9931
14:45:00,100034805,80
14:45:00,100035408,186
14:45:00,100035409,42
14:45:00,100041114,6807
14:45:00,100047030,3023
14:45:00,100052600,9846
14:45:00,100052602,1372
14:45:00,100052603,5762
14:45:00,100052605,2607
14:45:00,100052606,2884
14:45:00,100053055,729
14:45:00,100053059,1165
14:45:00,100053210,2374
14:45:00,100054073,1577
14:45:00,100055268,6669
14:45:00,100056188,9706
14:45:00,300014985,11510
14:45:00,300014986,9962
14:45:00,300014993,4432
14:45:00,300014994,612
14:45:00,300014995,13236
14:45:00,300014996,9149
14:45:00,300020478,7160
14:45:00,300020679,9463
14:45:00,300020816,6771
14:45:00,300020817,5744
14:45:00,300021685,1861
14:45:00,300022314,0
14:45:00,300028650,3207
14:45:00,ZLT24020668,2071
14:45:00,ZLT24020669,1785
15:00:00,100001753,5252
15:00:00,100003032,15199
15:00:00,100003040,879
15:00:00,100003041,9455
15:00:00,100003042,7684
15:00:00,100004575,0
15:00:00,100007390,5461
15:00:00,100011747,1206
15:00:00,100011783,5480
15:00:00,100012217,10027
15:00:00,100012218,2779
15:00:00,100017441,9125
15:00:00,100017523,763
15:00:00,100025474,10256
15:00:00,100034805,61
15:00:00,100035408,213
15:00:00,100035409,51
15:00:00,100041114,7122
15:00:00,100047030,3001
15:00:00,100052600,10150
15:00:00,100052602,1439
15:00:00,100052603,6289
15:00:00,100052605,2693
15:00:00,100052606,2841
15:00:00,100053055,789
15:00:00,100053059,1258
15:00:00,100053210,2477
15:00:00,100054073,1593
15:00:00,100055268,7018
15:00:00,100056188,9233
15:00:00,300014985,10738
15:00:00,300014986,10219
15:00:00,300014993,4203
15:00:00,300014994,696
15:00:00,300014995,13664
15:00:00,300014996,8413
15:00:00,300020478,7482
15:00:00,300020679,9912
15:00:00,300020816,6687
15:00:00,300020817,5645
15:00:00,300021685,1747
15:00:00,300022314,0
15:00:00,300028650,3321
15:00:00,ZLT24020668,2012
15:00:00,ZLT24020669,1865
15:15:00,100001753,5343
15:15:00,100003032,16890
15:15:00,100003040,931
15:15:00,100003041,10635
15:15:00,100003042,8440
15:15:00,100004575,0
15:15:00,100007390,6545
15:15:00,100011747,1301
15:15:00,100011783,6451
15:15:00,100012217,10528
15:15:00,100012218,2856
15:15:00,100017441,9936
15:15:00,100017523,792
15:15:00,100025474,10630
15:15:00,100034805,72
15:15:00,100035408,197
15:15:00,100035409,45
15:15:00,100041114,7066
15:15:00,100047030,3180
15:15:00,100052600,11295
15:15:00,100052602,1499
15:15:00,100052603,6738
15:15:00,100052605,2442
15:15:00,100052606,3156
15:15:00,100053055,840
15:15:00,100053059,1266
15:15:00,100053210,2457
15:15:00,100054073,2076
15:15:00,100055268,7120
15:15:00,100056188,10630
15:15:00,300014985,11571
15:15:00,300014986,12441
15:15:00,300014993,4584
15:15:00,300014994,824
15:15:00,300014995,16174
15:15:00,300014996,8929
15:15:00,300020478,8426
15:15:00,300020679,10633
15:15:00,300020816,7417
15:15:00,300020817,6427
15:15:00,300021685,1690
15:15:00,300022314,0
15:15:00,300028650,3746
15:15:00,ZLT24020668,2155
15:15:00,ZLT24020669,2002
15:30:00,100001753,5749
15:30:00,100003032,18246
15:30:00,100003040,903
15:30:00,100003041,12607
15:30:00,100003042,8902
15:30:00,100004575,0
15:30:00,100007390,6406
15:30:00,100011747,1430
15:30:00,100011783,6913
15:30:00,100012217,11051
15:30:00,100012218,3130
15:30:00,100017441,10926
15:30:00,100017523,924
15:30:00,100025474,11636
15:30:00,100034805,73
15:30:00,100035408,277
15:30:00,100035409,55
15:30:00,100041114,6890
15:30:00,100047030,3407
15:30:00,100052600,11918
15:30:00,100052602,1593
15:30:00,100052603,7036
15:30:00,100052605,2624
15:30:00,100052606,3568
15:30:00,100053055,988
15:30:00,100053059,1302
15:30:00,100053210,2934
15:30:00,100054073,2295
15:30:00,100055268,7677
15:30:00,100056188,11160
15:30:00,300014985,11939
15:30:00,300014986,12955
15:30:00,300014993,5650
15:30:00,300014994,1027
15:30:00,300014995,16914
15:30:00,300014996,9475
15:30:00,300020478,8741
15:30:00,300020679,11564
15:30:00,300020816,8145
15:30:00,300020817,7135
15:30:00,300021685,1705
15:30:00,300022314,0
15:30:00,300028650,4449
15:30:00,ZLT24020668,2610
15:30:00,ZLT24020669,2089
15:45:00,100001753,6627
15:45:00,100003032,18940
15:45:00,100003040,947
15:45:00,100003041,12804
15:45:00,100003042,9797
15:45:00,100004575,0
15:45:00,100007390,6982
15:45:00,100011747,1561
15:45:00,100011783,6824
15:45:00,100012217,11923
15:45:00,100012218,3522
15:45:00,100017441,11608
15:45:00,100017523,971
15:45:00,100025474,12708
15:45:00,100034805,85
15:45:00,100035408,261
15:45:00,100035409,52
15:45:00,100041114,6972
15:45:00,100047030,3827
15:45:00,100052600,13221
15:45:00,100052602,1443
15:45:00,100052603,7696
15:45:00,100052605,2670
15:45:00,100052606,3640
15:45:00,100053055,1021
15:45:00,100053059,1405
15:45:00,100053210,2594
15:45:00,100054073,1988
15:45:00,100055268,8066
15:45:00,100056188,11755
15:45:00,300014985,12711
15:45:00,300014986,13968
15:45:00,300014993,5885
15:45:00,300014994,1037
15:45:00,300014995,18242
15:45:00,300014996,9574
15:45:00,300020478,9263
15:45:00,300020679,11966
15:45:00,300020816,8634
15:45:00,300020817,7807
15:45:00,300021685,1584
15:45:00,300022314,0
15:45:00,300028650,4628
15:45:00,ZLT24020668,2715
15:45:00,ZLT24020669,2314
16:00:00,100001753,6524
16:00:00,100003032,20609
16:00:00,100003040,1016
16:00:00,100003041,12667
16:00:00,100003042,10819
16:00:00,100004575,0
16:00:00,100007390,6983
16:00:00,100011747,1837
16:00:00,100011783,7334
16:00:00,100012217,12049
16:00:00,100012218,3217
16:00:00,100017441,13558
16:00:00,100017523,907
16:00:00,100025474,12920
16:00:00,100034805,101
16:00:00,100035408,297
16:00:00,100035409,58
16:00:00,100041114,7193
16:00:00,100047030,3861
16:00:00,100052600,13968
16:00:00,100052602,1375
16:00:00,100052603,8128
16:00:00,100052605,2801
16:00:00,100052606,4104
16:00:00,100053055,928
16:00:00,100053059,1477
16:00:00,100053210,2928
16:00:00,100054073,2337
16:00:00,100055268,8931
16:00:00,100056188,12893
16:00:00,300014985,12393
16:00:00,300014986,15062
16:00:00,300014993,6228
16:00:00,300014994,1046
16:00:00,300014995,19527
16:00:00,300014996,9086
16:00:00,300020478,9471
16:00:00,300020679,12456
16:00:00,300020816,8766
16:00:00,300020817,8267
16:00:00,300021685,1663
16:00:00,300022314,0
16:00:00,300028650,4883
16:00:00,ZLT24020668,2818
16:00:00,ZLT24020669,2421
16:15:00,100001753,7974
16:15:00,100003032,24004
16:15:00,100003040,1100
16:15:00,100003041,14823
16:15:00,100003042,12918
16:15:00,100004575,0
16:15:00,100007390,7837
16:15:00,100011747,2196
16:15:00,100011783,8454
16:15:00,100012217,13179
16:15:00,100012218,3791
16:15:00,100017441,16259
16:15:00,100017523,1047
16:15:00,100025474,14479
16:15:00,100034805,99
16:15:00,100035408,403
16:15:00,100035409,82
16:15:00,100041114,7134
16:15:00,100047030,4072
16:15:00,100052600,15412
16:15:00,100052602,1324
16:15:00,100052603,9905
16:15:00,100052605,2834
16:15:00,100052606,4399
16:15:00,100053055,1065
16:15:00,100053059,1672
16:15:00,100053210,3049
16:15:00,100054073,2408
16:15:00,100055268,9170
16:15:00,100056188,14979
16:15:00,300014985,13837
16:15:00,300014986,18804
16:15:00,300014993,6964
16:15:00,300014994,1127
16:15:00,300014995,25723
16:15:00,300014996,9833
16:15:00,300020478,10523
16:15:00,300020679,14809
16:15:00,300020816,9864
16:15:00,300020817,9404
16:15:00,300021685,1586
16:15:00,300022314,0
16:15:00,300028650,5371
16:15:00,ZLT24020668,3217
16:15:00,ZLT24020669,2470
16:30:00,100001753,8602
16:30:00,100003032,26078
16:30:00,100003040,1194
16:30:00,100003041,15792
16:30:00,100003042,13456
16:30:00,100004575,0
16:30:00,100007390,8256
16:30:00,100011747,2366
16:30:00,100011783,8691
16:30:00,100012217,13589
16:30:00,100012218,3911
16:30:00,100017441,17108
16:30:00,100017523,1086
16:30:00,100025474,15604
16:30:00,100034805,91
16:30:00,100035408,375
16:30:00,100035409,82
16:30:00,100041114,6894
16:30:00,100047030,4190
16:30:00,100052600,15500
16:30:00,100052602,1166
16:30:00,100052603,10542
16:30:00,100052605,2876
16:30:00,100052606,4834
16:30:00,100053055,1100
16:30:00,100053059,1761
16:30:00,100053210,2932
16:30:00,100054073,2453
16:30:00,100055268,9705
16:30:00,100056188,15710
16:30:00,300014985,14735
16:30:00,300014986,21860
16:30:00,300014993,7563
16:30:00,300014994,1109
16:30:00,300014995,26455
16:30:00,300014996,10179
16:30:00,300020478,11111
16:30:00,300020679,15845
16:30:00,300020816,10039
16:30:00,300020817,11150
16:30:00,300021685,1541
16:30:00,300022314,0
16:30:00,300028650,5710
16:30:00,ZLT24020668,3321
16:30:00,ZLT24020669,2474
16:45:00,100001753,8545
16:45:00,100003032,28057
16:45:00,100003040,1259
16:45:00,100003041,16243
16:45:00,100003042,15767
16:45:00,100004575,0
16:45:00,100007390,9080
16:45:00,100011747,2721
16:45:00,100011783,9149
16:45:00,100012217,14751
16:45:00,100012218,4454
16:45:00,100017441,18910
16:45:00,100017523,1157
16:45:00,100025474,16572
16:45:00,100034805,98
16:45:00,100035408,410
16:45:00,100035409,58
16:45:00,100041114,6976
16:45:00,100047030,4605
16:45:00,100052600,16191
16:45:00,100052602,1213
16:45:00,100052603,11262
16:45:00,100052605,2922
16:45:00,100052606,5353
16:45:00,100053055,1104
16:45:00,100053059,1818
16:45:00,100053210,3069
16:45:00,100054073,2482
16:45:00,100055268,9806
16:45:00,100056188,16709
16:45:00,300014985,16094
16:45:00,300014986,23441
16:45:00,300014993,8346
16:45:00,300014994,1154
16:45:00,300014995,29484
16:45:00,300014996,11851
16:45:00,300020478,11360
16:45:00,300020679,17317
16:45:00,300020816,11030
16:45:00,300020817,11690
16:45:00,300021685,1365
16:45:00,300022314,0
16:45:00,300028650,6065
16:45:00,ZLT24020668,3656
16:45:00,ZLT24020669,2571
17:00:00,100001753,9281
17:00:00,100003032,28876
17:00:00,100003040,1354
17:00:00,100003041,16275
17:00:00,100003042,17201
17:00:00,100004575,0
17:00:00,100007390,10134
17:00:00,100011747,3499
17:00:00,100011783,9647
17:00:00,100012217,15515
17:00:00,100012218,4157
17:00:00,100017441,20623
17:00:00,100017523,1188
17:00:00,100025474,18068
17:00:00,100034805,75
17:00:00,100035408,374
17:00:00,100035409,67
17:00:00,100041114,6453
17:00:00,100047030,4546
17:00:00,100052600,17153
17:00:00,100052602,987
17:00:00,100052603,12311
17:00:00,100052605,2713
17:00:00,100052606,5679
17:00:00,100053055,1210
17:00:00,100053059,1945
17:00:00,100053210,2819
17:00:00,100054073,2611
17:00:00,100055268,9285
17:00:00,100056188,17848
17:00:00,300014985,16848
17:00:00,300014986,25837
17:00:00,300014993,8234
17:00:00,300014994,1138
17:00:00,300014995,29967
17:00:00,300014996,11790
17:00:00,300020478,12135
17:00:00,300020679,18224
17:00:00,300020816,11762
17:00:00,300020817,12543
17:00:00,300021685,1311
17:00:00,300022314,0
17:00:00,300028650,6347
17:00:00,ZLT24020668,3524
17:00:00,ZLT24020669,2868
17:15:00,100001753,9663
17:15:00,100003032,30675
17:15:00,100003040,1573
17:15:00,100003041,17468
17:15:00,100003042,20073
17:15:00,100004575,0
17:15:00,100007390,10929
17:15:00,100011747,3729
17:15:00,100011783,10679
17:15:00,100012217,16384
17:15:00,100012218,4583
17:15:00,100017441,23951
17:15:00,100017523,1317
17:15:00,100025474,19090
17:15:00,100034805,95
17:15:00,100035408,410
17:15:00,100035409,38
17:15:00,100041114,6205
17:15:00,100047030,4884
17:15:00,100052600,18033
17:15:00,100052602,1021
17:15:00,100052603,13553
17:15:00,100052605,2517
17:15:00,100052606,6075
17:15:00,100053055,1207
17:15:00,100053059,1868
17:15:00,100053210,2620
17:15:00,100054073,2784
17:15:00,100055268,9816
17:15:00,100056188,19691
17:15:00,300014985,19365
17:15:00,300014986,28217
17:15:00,300014993,8418
17:15:00,300014994,1229
17:15:00,300014995,34532
17:15:00,300014996,13290
17:15:00,300020478,14031
17:15:00,300020679,19449
17:15:00,300020816,13336
17:15:00,300020817,13408
17:15:00,300021685,1313
17:15:00,300022314,0
17:15:00,300028650,6694
17:15:00,ZLT24020668,3903
17:15:00,ZLT24020669,2702
17:30:00,100001753,9238
17:30:00,100003032,29403
17:30:00,100003040,1574
17:30:00,100003041,16791
17:30:00,100003042,18980
17:30:00,100004575,0
17:30:00,100007390,11072
17:30:00,100011747,3107
17:30:00,100011783,10851
17:30:00,100012217,16225
17:30:00,100012218,4586
17:30:00,100017441,21471
17:30:00,100017523,1319
17:30:00,100025474,18156
17:30:00,100034805,71
17:30:00,100035408,363
17:30:00,100035409,32
17:30:00,100041114,5914
17:30:00,100047030,4906
17:30:00,100052600,17972
17:30:00,100052602,995
17:30:00,100052603,12244
17:30:00,100052605,2492
17:30:00,100052606,5436
17:30:00,100053055,1210
17:30:00,100053059,1926
17:30:00,100053210,2566
17:30:00,100054073,2364
17:30:00,100055268,8859
17:30:00,100056188,18534
17:30:00,300014985,19096
17:30:00,300014986,27399
17:30:00,300014993,8681
17:30:00,300014994,1191
17:30:00,300014995,31639
17:30:00,300014996,13125
17:30:00,300020478,13348
17:30:00,300020679,17965
17:30:00,300020816,12241
17:30:00,300020817,13683
17:30:00,300021685,1295
17:30:00,300022314,0
17:30:00,300028650,6188
17:30:00,ZLT24020668,4298
17:30:00,ZLT24020669,2552
17:45:00,100001753,7558
17:45:00,100003032,26274
17:45:00,100003040,1432
17:45:00,100003041,15678
17:45:00,100003042,16736
17:45:00,100004575,0
17:45:00,100007390,10412
17:45:00,100011747,2619
17:45:00,100011783,9679
17:45:00,100012217,16208
17:45:00,100012218,4374
17:45:00,100017441,19108
17:45:00,100017523,1284
17:45:00,100025474,17256
17:45:00,100034805,68
17:45:00,100035408,322
17:45:00,100035409,54
17:45:00,100041114,5765
17:45:00,100047030,4731
17:45:00,100052600,16047
17:45:00,100052602,878
17:45:00,100052603,11217
17:45:00,100052605,2483
17:45:00,100052606,4922
17:45:00,100053055,1257
17:45:00,100053059,1734
17:45:00,100053210,2360
17:45:00,100054073,2081
17:45:00,100055268,8510
17:45:00,100056188,16713
17:45:00,300014985,18422
17:45:00,300014986,24535
17:45:00,300014993,8267
17:45:00,300014994,982
17:45:00,300014995,28758
17:45:00,300014996,13243
17:45:00,300020478,11745
17:45:00,300020679,16645
17:45:00,300020816,11217
17:45:00,300020817,12912
17:45:00,300021685,1386
17:45:00,300022314,0
17:45:00,300028650,5915
17:45:00,ZLT24020668,3788
17:45:00,ZLT24020669,2569
18:00:00,100001753,6788
18:00:00,100003032,23135
18:00:00,100003040,1315
18:00:00,100003041,13884
18:00:00,100003042,14419
18:00:00,100004575,0
18:00:00,100007390,9441
18:00:00,100011747,2277
18:00:00,100011783,8185
18:00:00,100012217,15419
18:00:00,100012218,4086
18:00:00,100017441,16366
18:00:00,100017523,1204
18:00:00,100025474,15493
18:00:00,100034805,76
18:00:00,100035408,284
18:00:00,100035409,45
18:00:00,100041114,5365
18:00:00,100047030,3908
18:00:00,100052600,15350
18:00:00,100052602,841
18:00:00,100052603,9536
18:00:00,100052605,2256
18:00:00,100052606,4430
18:00:00,100053055,1007
18:00:00,100053059,1680
18:00:00,100053210,2359
18:00:00,100054073,1788
18:00:00,100055268,7736
18:00:00,100056188,15062
18:00:00,300014985,16371
18:00:00,300014986,21689
18:00:00,300014993,6825
18:00:00,300014994,932
18:00:00,300014995,24897
18:00:00,300014996,11739
18:00:00,300020478,10579
18:00:00,300020679,14789
18:00:00,300020816,10145
18:00:00,300020817,10914
18:00:00,300021685,1312
18:00:00,300022314,0
18:00:00,300028650,5130
18:00:00,ZLT24020668,3449
